IN_ID,OUT_ID,Year,Month,Day,Hour,Speed
101001,2005,2020,5,11,0,109.96981129999999
101001,2005,2020,5,11,1,53.05966387
101001,2005,2020,5,11,5,59.63597763
101001,2005,2020,5,11,6,68.24582199
101001,2005,2020,5,11,7,99.8549567
101001,2005,2020,5,11,8,94.96288715
101001,2005,2020,5,11,9,87.1668463
101001,2005,2020,5,11,10,94.43155303
101001,2005,2020,5,11,11,84.68964791
101001,2005,2020,5,11,12,68.90240074
101001,2005,2020,5,11,13,87.00507659
101001,2005,2020,5,11,14,86.57818093
101001,2005,2020,5,11,15,77.40348363
101001,2005,2020,5,11,16,99.64670817
101001,2005,2020,5,11,17,81.52504541
101001,2005,2020,5,11,18,86.47400654
101001,2005,2020,5,11,19,90.87821647
101001,2005,2020,5,11,20,94.5479317
101001,2005,2020,5,11,21,92.87905727
101001,2005,2020,5,11,22,101.6143802
101001,2005,2020,5,11,23,107.63452279999998
101001,2005,2020,5,12,0,98.10175741
101001,2005,2020,5,12,1,99.77088757
101001,2005,2020,5,12,2,105.08904309999998
101001,2005,2020,5,12,4,72.68986014
101001,2005,2020,5,12,5,79.75705262
101001,2005,2020,5,12,7,89.91331964
101001,2005,2020,5,12,8,106.05803130000001
101001,2005,2020,5,12,9,80.23700488
101001,2005,2020,5,12,10,79.81592601
101001,2005,2020,5,12,11,100.04440759999999
101001,2005,2020,5,12,12,91.10623609999999
101001,2005,2020,5,12,13,93.47963275
101001,2005,2020,5,12,14,85.11166824
101001,2005,2020,5,12,15,81.18130624
101001,2005,2020,5,12,16,74.82021049
101001,2005,2020,5,12,17,98.09127239
101001,2005,2020,5,12,18,93.11355354
101001,2005,2020,5,12,19,96.46758034
101001,2005,2020,5,12,20,82.28119719
101001,2005,2020,5,12,21,91.13729053
101001,2005,2020,5,12,22,74.42946957
101001,2005,2020,5,12,23,100.0757942
101001,2005,2020,5,13,0,89.2452297
101001,2005,2020,5,13,6,89.80645426
101001,2005,2020,5,13,7,104.9500495
101001,2005,2020,5,13,8,95.57335709
101001,2005,2020,5,13,9,82.81174124
101001,2005,2020,5,13,10,93.2450232
101001,2005,2020,5,13,11,89.12377849
101001,2005,2020,5,13,12,107.0172828
101001,2005,2020,5,13,13,88.54925123
101001,2005,2020,5,13,14,86.17340341
101001,2005,2020,5,13,15,92.73015331
101001,2005,2020,5,13,16,66.81437549
101001,2005,2020,5,13,17,64.87022637
101001,2005,2020,5,13,18,91.65810483
101001,2005,2020,5,13,19,90.29862096
101001,2005,2020,5,13,20,107.7710311
101001,2005,2020,5,13,21,94.91434113
101001,2005,2020,5,13,22,74.65020679
101001,2005,2020,5,13,23,109.66277340000002
101001,2005,2020,5,14,0,77.47361965
101001,2005,2020,5,14,6,94.03090638
101001,2005,2020,5,14,7,98.22447999
101001,2005,2020,5,14,8,100.25683959999999
101001,2005,2020,5,14,9,78.56026163
101001,2005,2020,5,14,10,89.90347614
101001,2005,2020,5,14,11,95.82595204
101001,2005,2020,5,14,12,72.46675096
101001,2005,2020,5,14,13,78.39604152
101001,2005,2020,5,14,14,89.50149127
101001,2005,2020,5,14,15,83.90607926
101001,2005,2020,5,14,16,93.70149147
101001,2005,2020,5,14,17,79.17702713
101001,2005,2020,5,14,18,88.34775937
101001,2005,2020,5,14,19,86.19996749
101001,2005,2020,5,14,20,90.182601
101001,2005,2020,5,14,21,77.95355683
101001,2005,2020,5,14,22,85.21908806
101001,2005,2020,5,15,3,109.4930636
101001,2005,2020,5,15,5,88.93098593
101001,2005,2020,5,15,6,106.5405883
101001,2005,2020,5,15,7,89.37064096
101001,2005,2020,5,15,8,94.13538687
101001,2005,2020,5,15,9,77.91028936
101001,2005,2020,5,15,10,85.90029834
101001,2005,2020,5,15,11,70.46957207
101001,2005,2020,5,15,12,81.61607878
101001,2005,2020,5,15,13,97.75989025
101001,2005,2020,5,15,14,94.83588956
101001,2005,2020,5,15,15,89.91498975
101001,2005,2020,5,15,16,92.32086006
101001,2005,2020,5,15,17,69.78355165
101001,2005,2020,5,15,18,92.19710238
101001,2005,2020,5,15,19,100.4569579
101001,2005,2020,5,15,20,89.13112319
101001,2005,2020,5,15,21,94.68390429
101001,2005,2020,5,15,22,99.59922147
101001,2005,2020,5,15,23,70.30041732
101001,2005,2020,5,16,0,107.3218131
101001,2005,2020,5,16,1,87.49330254
101001,2005,2020,5,16,5,1.63704952
101001,2005,2020,5,16,6,71.42394762
101001,2005,2020,5,16,7,98.22856626
101001,2005,2020,5,16,8,91.06542645
101001,2005,2020,5,16,9,102.9086395
101001,2005,2020,5,16,10,95.92469
101001,2005,2020,5,16,11,98.94725558
101001,2005,2020,5,16,12,103.0605019
101001,2005,2020,5,16,13,98.48504941
101001,2005,2020,5,16,14,105.5370919
101001,2005,2020,5,16,15,98.56356197
101001,2005,2020,5,16,16,91.16791103
101001,2005,2020,5,16,17,101.80463329999999
101001,2005,2020,5,16,18,94.31178507
101001,2005,2020,5,16,19,87.50421870000001
101001,2005,2020,5,16,20,69.28988816
101001,2005,2020,5,16,21,88.48721748
101001,2005,2020,5,16,22,98.50249014
101001,2005,2020,5,16,23,111.58939620000001
101001,2005,2020,5,17,0,119.8879747
101001,2005,2020,5,17,1,94.12322979
101001,2005,2020,5,17,5,73.77721519
101001,2005,2020,5,17,6,89.32744573
101001,2005,2020,5,17,7,88.49635697
101001,2005,2020,5,17,8,103.95032540000001
101001,2005,2020,5,17,9,98.07621301
101001,2005,2020,5,17,10,93.26385945
101001,2005,2020,5,17,11,97.95775908
101001,2005,2020,5,17,12,93.50463096
101001,2005,2020,5,17,13,94.25413527
101001,2005,2020,5,17,14,94.87376239
101001,2005,2020,5,17,15,85.51596574
101001,2005,2020,5,17,16,90.53958802
101001,2005,2020,5,17,17,106.8410578
101001,2005,2020,5,17,18,98.6881333
101001,2005,2020,5,17,19,86.91301356
101001,2005,2020,5,17,20,97.53428507
101001,2005,2020,5,17,21,88.29239220000001
101001,2005,2020,5,17,22,94.95658002
101001,2005,2020,5,17,23,85.68616135
101001,2005,2020,5,18,0,78.59875516
101001,2005,2020,5,18,1,106.4174158
101001,2005,2020,5,18,2,115.3260274
101001,2005,2020,5,18,4,114.45498500000001
101001,2005,2020,5,18,5,97.01562097
101001,2005,2020,5,18,6,78.48487343
101001,2005,2020,5,18,7,100.886577
101001,2005,2020,5,18,8,105.18672430000001
101001,2005,2020,5,18,9,78.89116527
101001,2005,2020,5,18,10,94.33764247
101001,2005,2020,5,18,11,94.66720451
101001,2005,2020,5,18,12,82.92594054
101001,2005,2020,5,18,13,90.36629163
101001,2005,2020,5,18,14,94.84900271
101001,2005,2020,5,18,15,78.00276936
101001,2005,2020,5,18,16,98.30273054
101001,2005,2020,5,18,17,96.90813241
101001,2005,2020,5,18,18,98.34722981
101001,2005,2020,5,18,19,95.95224775
101001,2005,2020,5,18,20,91.60898284
101001,2005,2020,5,18,21,102.36369920000001
101001,2005,2020,5,18,22,113.9386466
101001,2005,2020,5,18,23,95.50444219
101001,2005,2020,5,19,1,87.86583182
101001,2005,2020,5,19,2,87.39238752
101001,2005,2020,5,19,3,95.96890056
101001,2005,2020,5,19,4,110.77368419999999
101001,2005,2020,5,19,5,84.75302011
101001,2005,2020,5,19,6,97.8277728
101001,2005,2020,5,19,7,91.80938808
101001,2005,2020,5,19,8,79.55725291
101001,2005,2020,5,19,9,93.61376388
101001,2005,2020,5,19,10,90.80730004
101001,2005,2020,5,19,11,83.60474598
101001,2005,2020,5,19,12,94.17397481
101001,2005,2020,5,19,13,77.40740066
101001,2005,2020,5,19,14,85.78004293
101001,2005,2020,5,19,15,97.72476375
101001,2005,2020,5,19,16,103.1334273
101001,2005,2020,5,19,17,106.78969779999998
101001,2005,2020,5,19,18,80.61013449
101001,2005,2020,5,19,19,88.74172575
101001,2005,2020,5,19,20,84.98025332
101001,2005,2020,5,19,21,93.62289157
101001,2005,2020,5,19,22,90.57252793
101001,2005,2020,5,19,23,84.4472132
101001,2005,2020,5,20,2,84.37550112
101001,2005,2020,5,20,4,113.4269461
101001,2005,2020,5,20,6,56.79959334
101001,2005,2020,5,20,7,101.46599
101001,2005,2020,5,20,8,99.96905181
101001,2005,2020,5,20,9,84.96298175
101001,2005,2020,5,20,10,96.60872862
101001,2005,2020,5,20,11,84.12015161
101001,2005,2020,5,20,12,99.2839387
101001,2005,2020,5,20,13,92.85677956
101001,2005,2020,5,20,14,92.17556772
101001,2005,2020,5,20,15,86.3677391
101001,2005,2020,5,20,16,92.14150308
101001,2005,2020,5,20,17,77.32174673
101001,2005,2020,5,20,18,99.9008267
101001,2005,2020,5,20,19,97.51214727
101001,2005,2020,5,20,20,97.09611614
101001,2005,2020,5,20,21,89.12990677
101001,2005,2020,5,20,22,101.6637537
101001,2005,2020,5,20,23,106.81062390000001
101001,2005,2020,5,21,0,85.70099859999999
101001,2005,2020,5,21,1,96.03193921
101001,2005,2020,5,21,4,106.78405090000001
101001,2005,2020,5,21,6,103.7013882
101001,2005,2020,5,21,7,101.6421339
101001,2005,2020,5,21,8,101.2491814
101001,2005,2020,5,21,9,94.95919701
101001,2005,2020,5,21,10,92.4598078
101001,2005,2020,5,21,11,87.09655218
101001,2005,2020,5,21,12,88.89215485
101001,2005,2020,5,21,13,107.79259509999999
101001,2005,2020,5,21,14,101.6758197
101001,2005,2020,5,21,15,86.55858358
101001,2005,2020,5,21,16,102.5552106
101001,2005,2020,5,21,17,101.31857420000001
101001,2005,2020,5,21,18,101.01259
101001,2005,2020,5,21,19,97.71436841
101001,2005,2020,5,21,20,91.11125743
101001,2005,2020,5,21,21,72.22309112
101001,2005,2020,5,21,22,84.33697568
101001,2005,2020,5,21,23,65.37463331
101001,2005,2020,5,22,1,103.2831962
101001,2005,2020,5,22,3,108.2417143
101001,2005,2020,5,22,5,107.01864409999999
101001,2005,2020,5,22,6,97.32065424
101001,2005,2020,5,22,7,97.99737647
101001,2005,2020,5,22,8,101.8601308
101001,2005,2020,5,22,9,96.4897821
101001,2005,2020,5,22,10,93.69424949
101001,2005,2020,5,22,11,84.35447766
101001,2005,2020,5,22,12,81.23521692
101001,2005,2020,5,22,13,92.78629363
101001,2005,2020,5,22,14,95.80500978
101001,2005,2020,5,22,15,81.1150439
101001,2005,2020,5,22,16,96.97025606
101001,2005,2020,5,22,17,84.74270751
101001,2005,2020,5,22,18,87.64370443
101001,2005,2020,5,22,19,96.26021788
101001,2005,2020,5,22,20,97.61523592
101001,2005,2020,5,22,21,101.66032740000001
101001,2005,2020,5,22,22,104.4455996
101001,2005,2020,5,22,23,108.18455520000002
101001,2005,2020,5,23,5,87.59445083
101001,2005,2020,5,23,6,90.47644125
101001,2005,2020,5,23,7,84.55137249
101001,2005,2020,5,23,8,87.02329548
101001,2005,2020,5,23,9,91.28950147
101001,2005,2020,5,23,10,97.91642057
101001,2005,2020,5,23,11,88.32910055
101001,2005,2020,5,23,12,86.15720476
101001,2005,2020,5,23,13,88.50714063
101001,2005,2020,5,23,14,93.60141862
101001,2005,2020,5,23,15,89.059026
101001,2005,2020,5,23,16,98.81766467
101001,2005,2020,5,23,17,75.512176
101001,2005,2020,5,23,18,96.60937989
101001,2005,2020,5,23,19,77.24702713
101001,2005,2020,5,23,20,81.53273706
101001,2005,2020,5,23,21,91.18118814
101001,2005,2020,5,23,22,116.78197879999999
101001,2005,2020,5,23,23,99.82766796
101001,2005,2020,5,24,0,94.83003754
101001,2005,2020,5,24,2,100.3565563
101001,2005,2020,5,24,3,75.16785715
101001,2005,2020,5,24,4,136.521081
101001,2005,2020,5,24,5,99.76729263
101001,2005,2020,5,24,6,93.33263459
101001,2005,2020,5,24,7,92.71817366
101001,2005,2020,5,24,8,97.52051937
101001,2005,2020,5,24,9,95.46533858
101001,2005,2020,5,24,10,90.82791025
101001,2005,2020,5,24,11,90.22255231
101001,2005,2020,5,24,12,103.9297687
101001,2005,2020,5,24,13,104.6658923
101001,2005,2020,5,24,14,92.51196394
101001,2005,2020,5,24,15,90.90790287
101001,2005,2020,5,24,16,107.9276527
101001,2005,2020,5,24,17,68.05227677
101001,2005,2020,5,24,18,100.6804538
101001,2005,2020,5,24,19,95.57694426
101001,2005,2020,5,24,20,77.62004778
101001,2005,2020,5,24,21,83.74328618
101001,2005,2020,5,24,22,87.21117341
101001,2005,2020,5,24,23,106.8677009
101001,2005,2020,5,25,0,79.95955807
101001,2005,2020,5,25,2,82.74584386
101001,2005,2020,5,25,3,96.64438771
101001,2005,2020,5,25,4,90.63301429
101001,2005,2020,5,25,6,114.9760243
101001,2005,2020,5,25,7,81.78142505
101001,2005,2020,5,25,8,99.73473982
101001,2005,2020,5,25,9,75.78915983
101001,2005,2020,5,25,10,82.35456008
101001,2005,2020,5,25,11,88.8715664
101001,2005,2020,5,25,12,79.58029338
101001,2005,2020,5,25,13,98.75029029999999
101001,2005,2020,5,25,14,98.18475589
101001,2005,2020,5,25,15,83.56051548
101001,2005,2020,5,25,16,92.29138051
101001,2005,2020,5,25,17,79.27141941
101001,2005,2020,5,25,18,94.27269002
101001,2005,2020,5,25,19,72.85786335
101001,2005,2020,5,25,20,85.94565935
101001,2005,2020,5,25,21,89.21138391
101001,2005,2020,5,25,22,90.82229011
101001,2005,2020,5,25,23,65.92213997
101001,2005,2020,5,26,0,100.02495490000001
101001,2005,2020,5,26,1,87.19125431
101001,2005,2020,5,26,3,91.73026633
101001,2005,2020,5,26,4,57.79496566
101001,2005,2020,5,26,5,96.26395099
101001,2005,2020,5,26,6,64.92165578
101001,2005,2020,5,26,7,68.84184522
101001,2005,2020,5,26,8,98.31609446
101001,2005,2020,5,26,9,85.6075336
101001,2005,2020,5,26,10,95.27677372
101001,2005,2020,5,26,11,94.26722533
101001,2005,2020,5,26,12,79.44224376
101001,2005,2020,5,26,13,106.42157749999998
101001,2005,2020,5,26,14,85.41285758
101001,2005,2020,5,26,15,77.68273013
101001,2005,2020,5,26,16,90.50985374
101001,2005,2020,5,26,17,93.26610686
101001,2005,2020,5,26,18,92.97427744
101001,2005,2020,5,26,19,93.28415455
101001,2005,2020,5,26,20,101.02084559999999
101001,2005,2020,5,26,21,87.84188875
101001,2005,2020,5,26,22,105.3682642
101001,2005,2020,5,26,23,92.65993273
101001,2005,2020,5,27,0,61.600975600000005
101001,2005,2020,5,27,1,47.89456384
101001,2005,2020,5,27,5,82.35414611
101001,2005,2020,5,27,6,55.78692457
101001,2005,2020,5,27,7,95.70821441
101001,2005,2020,5,27,8,100.5053718
101001,2005,2020,5,27,9,87.47241722
101001,2005,2020,5,27,10,93.21351917
101001,2005,2020,5,27,11,95.90148511
101001,2005,2020,5,27,12,91.17477695
101001,2005,2020,5,27,13,93.65282561
101001,2005,2020,5,27,14,97.80943148
101001,2005,2020,5,27,15,104.9146987
101001,2005,2020,5,27,16,99.81217567
101001,2005,2020,5,27,17,88.22837213
101001,2005,2020,5,27,18,93.21894687
101001,2005,2020,5,27,19,97.04558661
101001,2005,2020,5,27,20,90.77535737
101001,2005,2020,5,27,21,88.56590224
101001,2005,2020,5,27,23,94.56466047
101001,2005,2020,5,28,2,86.69244851
101001,2005,2020,5,28,3,104.94349040000002
101001,2005,2020,5,28,4,91.84145456
101001,2005,2020,5,28,5,103.575806
101001,2005,2020,5,28,6,100.414673
101001,2005,2020,5,28,7,100.4328624
101001,2005,2020,5,28,8,95.81756149
101001,2005,2020,5,28,9,84.61074035
101001,2005,2020,5,28,10,93.84413047
101001,2005,2020,5,28,11,87.29306820000001
101001,2005,2020,5,28,12,77.85334012
101001,2005,2020,5,28,13,84.69597416
101001,2005,2020,5,28,14,94.13961756
101001,2005,2020,5,28,15,71.30060423
101001,2005,2020,5,28,16,84.11040387
101001,2005,2020,5,28,17,79.24693571
101001,2005,2020,5,28,18,95.53328626
101001,2005,2020,5,28,19,103.03703399999999
101001,2005,2020,5,28,20,89.2257431
101001,2005,2020,5,28,21,107.1637315
101001,2005,2020,5,28,22,90.37700367
101001,2005,2020,5,28,23,96.74178921
101001,2005,2020,5,29,0,77.79186682
101001,2005,2020,5,29,3,89.03548763
101001,2005,2020,5,29,4,1.807600735
101001,2005,2020,5,29,5,114.2873963
101001,2005,2020,5,29,6,83.99493669
101001,2005,2020,5,29,7,93.45857788
101001,2005,2020,5,29,8,100.6245063
101001,2005,2020,5,29,9,95.5539483
101001,2005,2020,5,29,10,92.57596027
101001,2005,2020,5,29,11,88.33657368
101001,2005,2020,5,29,12,92.09334613
101001,2005,2020,5,29,13,84.77825304
101001,2005,2020,5,29,14,100.614263
101001,2005,2020,5,29,15,90.65346225
101001,2005,2020,5,29,16,90.76423307
101001,2005,2020,5,29,17,92.76835522
101001,2005,2020,5,29,18,94.61171589
101001,2005,2020,5,29,19,100.24610129999999
101001,2005,2020,5,29,20,82.25335121
101001,2005,2020,5,29,21,103.3299304
101001,2005,2020,5,29,22,93.48810215
101001,2005,2020,5,29,23,86.84856762
101001,2005,2020,5,30,0,101.55385679999999
101001,2005,2020,5,30,4,84.08541998
101001,2005,2020,5,30,5,90.99231158
101001,2005,2020,5,30,6,86.60449149
101001,2005,2020,5,30,7,95.9514291
101001,2005,2020,5,30,8,100.63442090000001
101001,2005,2020,5,30,9,90.5305453
101001,2005,2020,5,30,10,91.17469768
101001,2005,2020,5,30,11,90.61824141
101001,2005,2020,5,30,12,93.95618855
101001,2005,2020,5,30,13,98.53906635
101001,2005,2020,5,30,14,97.65881415
101001,2005,2020,5,30,15,89.78226401
101001,2005,2020,5,30,16,95.61170698
101001,2005,2020,5,30,17,90.15846087
101001,2005,2020,5,30,18,98.3650287
101001,2005,2020,5,30,19,97.03978031
101001,2005,2020,5,30,20,100.25648690000001
101001,2005,2020,5,30,21,91.44534838
101001,2005,2020,5,30,22,82.62726281
101001,2005,2020,5,30,23,85.74731645
101001,2005,2020,5,31,0,105.52813370000001
101001,2005,2020,5,31,1,87.5274732
101001,2005,2020,5,31,5,104.3848822
101001,2005,2020,5,31,7,91.69098963
101001,2005,2020,5,31,8,103.8889645
101001,2005,2020,5,31,9,98.14181155
101001,2005,2020,5,31,10,99.49300008
101001,2005,2020,5,31,11,86.88325732
101001,2005,2020,5,31,12,88.62861240000001
101001,2005,2020,5,31,13,91.11400149
101001,2005,2020,5,31,14,88.72220602
101001,2005,2020,5,31,15,90.56471315
101001,2005,2020,5,31,16,94.02713199
101001,2005,2020,5,31,17,93.204542
101001,2005,2020,5,31,18,95.62771895
101001,2005,2020,5,31,19,105.4121743
101001,2005,2020,5,31,20,94.61146345
101001,2005,2020,5,31,21,82.04573636
101001,2005,2020,5,31,22,90.4277898
101001,2005,2020,5,31,23,92.42957463
101001,2007,2020,5,1,6,85.65203889
101001,2007,2020,5,2,17,12.45364201
101001,2007,2020,5,2,19,25.7656542
101001,2007,2020,5,5,12,0.561106164
101001,2007,2020,5,5,20,0.8082851640000001
101001,2007,2020,5,6,1,57.13834197
101001,2007,2020,5,6,5,39.91927602
101001,2007,2020,5,6,6,72.52098477
101001,2007,2020,5,6,7,48.51095988
101001,2007,2020,5,6,8,47.54854308
101001,2007,2020,5,6,9,62.01699695
101001,2007,2020,5,6,10,32.33929618
101001,2007,2020,5,6,11,54.79125436
101001,2007,2020,5,6,12,36.849498700000005
101001,2007,2020,5,6,13,48.36277822
101001,2007,2020,5,6,14,43.26386617
101001,2007,2020,5,6,15,61.26305696
101001,2007,2020,5,6,16,40.08285427
101001,2007,2020,5,6,17,58.64050965
101001,2007,2020,5,6,18,69.13426934
101001,2007,2020,5,6,19,78.06109859
101001,2007,2020,5,6,20,64.94301378
101001,2007,2020,5,6,21,73.37659879
101001,2007,2020,5,6,22,85.48604652
101001,2007,2020,5,6,23,60.84248278
101001,2007,2020,5,7,6,65.06017698
101001,2007,2020,5,7,7,71.10761186
101001,2007,2020,5,7,8,67.01255687
101001,2007,2020,5,7,9,53.93239503
101001,2007,2020,5,7,10,57.32592289
101001,2007,2020,5,7,11,48.79869256
101001,2007,2020,5,7,12,70.07173111
101001,2007,2020,5,7,13,56.55670338
101001,2007,2020,5,7,14,71.57877142
101001,2007,2020,5,7,15,64.82739537
101001,2007,2020,5,7,16,72.79617940000001
101001,2007,2020,5,7,17,50.5231757
101001,2007,2020,5,7,18,57.41460137
101001,2007,2020,5,7,19,61.44477984
101001,2007,2020,5,7,20,59.56150579
101001,2007,2020,5,7,21,70.80385228
101001,2007,2020,5,8,6,85.3206964
101001,2007,2020,5,8,7,79.87656194
101001,2007,2020,5,8,8,55.27946312
101001,2007,2020,5,8,9,71.13744150000001
101001,2007,2020,5,8,10,71.74713963
101001,2007,2020,5,8,11,70.04422243
101001,2007,2020,5,8,12,75.14215543
101001,2007,2020,5,8,13,70.91585740000001
101001,2007,2020,5,8,14,57.37915371
101001,2007,2020,5,8,15,59.11324063
101001,2007,2020,5,8,16,72.80510831
101001,2007,2020,5,8,17,68.45165818
101001,2007,2020,5,8,18,61.72077554
101001,2007,2020,5,8,19,50.59022154
101001,2007,2020,5,8,20,54.41865242
101001,2007,2020,5,8,21,77.35378075
101001,2007,2020,5,8,22,12.18530387
101001,2007,2020,5,9,3,1.466498221
101001,2007,2020,5,9,4,80.22797619
101001,2007,2020,5,9,7,71.13343626
101001,2007,2020,5,9,8,64.34228987
101001,2007,2020,5,9,9,60.21578257
101001,2007,2020,5,9,10,54.91231317
101001,2007,2020,5,9,11,68.67416308
101001,2007,2020,5,9,12,72.32589219
101001,2007,2020,5,9,13,72.76019995
101001,2007,2020,5,9,14,57.03239959
101001,2007,2020,5,9,15,66.07749435
101001,2007,2020,5,9,16,73.38644986
101001,2007,2020,5,9,17,64.97292276
101001,2007,2020,5,9,18,71.16948044
101001,2007,2020,5,9,19,62.44804455
101001,2007,2020,5,9,20,58.52101103
101001,2007,2020,5,9,22,45.84202382
101001,2007,2020,5,10,6,59.12975869
101001,2007,2020,5,10,7,36.58724584
101001,2007,2020,5,10,8,52.48246544
101001,2007,2020,5,10,9,50.19351432
101001,2007,2020,5,10,10,50.33102758
101001,2007,2020,5,10,11,62.82091912
101001,2007,2020,5,10,12,63.94420962
101001,2007,2020,5,10,13,59.68801414
101001,2007,2020,5,10,14,69.82848735
101001,2007,2020,5,10,15,70.80688807
101001,2007,2020,5,10,16,61.867473
101001,2007,2020,5,10,17,73.97048179
101001,2007,2020,5,10,18,76.18445602
101001,2007,2020,5,10,19,67.73733776
101001,2007,2020,5,10,20,76.6926437
101001,2007,2020,5,10,22,36.06770238
101001,2007,2020,5,11,5,91.89749994
101001,2007,2020,5,11,6,55.83645571
101001,2007,2020,5,11,7,48.72407766
101001,2007,2020,5,11,8,86.5793059
101001,2007,2020,5,11,9,53.31558067
101001,2007,2020,5,11,10,70.59132261
101001,2007,2020,5,11,11,76.44367021
101001,2007,2020,5,11,12,76.73794651
101001,2007,2020,5,11,13,72.19443534
101001,2007,2020,5,11,14,53.45132052
101001,2007,2020,5,11,15,73.47632292
101001,2007,2020,5,11,16,68.29500881
101001,2007,2020,5,11,17,70.29047507
101001,2007,2020,5,11,18,74.74518815
101001,2007,2020,5,11,19,78.92993688
101001,2007,2020,5,11,20,47.66718351
101001,2007,2020,5,12,0,58.65797869
101001,2007,2020,5,12,5,73.0684318
101001,2007,2020,5,12,7,67.54285655
101001,2007,2020,5,12,8,65.02721559
101001,2007,2020,5,12,9,72.53737804
101001,2007,2020,5,12,10,78.74118831
101001,2007,2020,5,12,11,53.71377665
101001,2007,2020,5,12,12,71.78496724
101001,2007,2020,5,12,13,58.72019383
101001,2007,2020,5,12,14,59.77073174
101001,2007,2020,5,12,15,76.36289492
101001,2007,2020,5,12,16,58.25808442
101001,2007,2020,5,12,17,75.16594848
101001,2007,2020,5,12,18,59.8562885
101001,2007,2020,5,12,19,78.59040493
101001,2007,2020,5,12,20,85.06236867
101001,2007,2020,5,12,22,60.59175826
101001,2007,2020,5,13,1,74.76406777
101001,2007,2020,5,13,6,81.31195717
101001,2007,2020,5,13,7,72.84637348
101001,2007,2020,5,13,8,78.60907664
101001,2007,2020,5,13,9,75.22421308
101001,2007,2020,5,13,10,65.26303113
101001,2007,2020,5,13,11,66.04617944
101001,2007,2020,5,13,12,76.92536553
101001,2007,2020,5,13,13,44.69179331
101001,2007,2020,5,13,14,75.29554664
101001,2007,2020,5,13,15,69.51842297
101001,2007,2020,5,13,16,75.1508858
101001,2007,2020,5,13,17,72.31250390000001
101001,2007,2020,5,13,18,68.39122971
101001,2007,2020,5,13,19,73.42110302
101001,2007,2020,5,13,20,67.38955009
101001,2007,2020,5,13,21,73.27463484
101001,2007,2020,5,13,22,39.88318263
101001,2007,2020,5,14,0,57.73664921
101001,2007,2020,5,14,2,69.68530803
101001,2007,2020,5,14,4,83.70170778
101001,2007,2020,5,14,6,80.78901099
101001,2007,2020,5,14,7,57.24143722
101001,2007,2020,5,14,8,68.8850708
101001,2007,2020,5,14,9,72.30791512
101001,2007,2020,5,14,10,74.36931071
101001,2007,2020,5,14,11,60.62652576
101001,2007,2020,5,14,12,63.67624089
101001,2007,2020,5,14,13,57.68155957
101001,2007,2020,5,14,14,57.79882081
101001,2007,2020,5,14,15,69.64573543
101001,2007,2020,5,14,16,62.10911677
101001,2007,2020,5,14,17,64.00374006
101001,2007,2020,5,14,18,69.05701098
101001,2007,2020,5,14,19,75.85772304
101001,2007,2020,5,14,20,42.82601942
101001,2007,2020,5,14,21,65.62468161
101001,2007,2020,5,14,22,76.05310348
101001,2007,2020,5,15,0,63.83617945
101001,2007,2020,5,15,4,76.18445593
101001,2007,2020,5,15,6,46.03030379999999
101001,2007,2020,5,15,7,72.43652336
101001,2007,2020,5,15,8,64.89567714
101001,2007,2020,5,15,9,63.55648243
101001,2007,2020,5,15,10,77.20711826
101001,2007,2020,5,15,11,71.60072207
101001,2007,2020,5,15,12,70.31611045
101001,2007,2020,5,15,13,66.86416255
101001,2007,2020,5,15,14,42.55560344
101001,2007,2020,5,15,15,63.45093528
101001,2007,2020,5,15,17,70.13794212
101001,2007,2020,5,15,18,32.75567505
101001,2007,2020,5,15,19,38.46910496
101001,2007,2020,5,15,20,50.27663134
101001,2007,2020,5,15,21,66.83454549
101001,2007,2020,5,15,22,75.19059226
101001,2007,2020,5,15,23,57.28675328
101001,2007,2020,5,16,5,72.11213606
101001,2007,2020,5,16,7,43.78126658
101001,2007,2020,5,16,8,68.51140495
101001,2007,2020,5,16,9,63.37758622
101001,2007,2020,5,16,10,69.76622197
101001,2007,2020,5,16,11,67.94875925
101001,2007,2020,5,16,12,73.76564994
101001,2007,2020,5,16,13,71.25492317
101001,2007,2020,5,16,14,55.76586599
101001,2007,2020,5,16,15,72.76766763
101001,2007,2020,5,16,16,64.90463463
101001,2007,2020,5,16,17,69.90571951
101001,2007,2020,5,16,18,69.75775036
101001,2007,2020,5,16,19,73.28790989
101001,2007,2020,5,16,20,73.76387957
101001,2007,2020,5,16,21,63.59361176
101001,2007,2020,5,17,2,53.08158845
101001,2007,2020,5,17,3,61.77687486
101001,2007,2020,5,17,8,74.42574618
101001,2007,2020,5,17,9,61.26500001
101001,2007,2020,5,17,10,73.57630917
101001,2007,2020,5,17,11,65.21538399
101001,2007,2020,5,17,12,61.17733765
101001,2007,2020,5,17,13,86.24479844
101001,2007,2020,5,17,14,72.49319684
101001,2007,2020,5,17,15,77.46781264
101001,2007,2020,5,17,16,47.63052193
101001,2007,2020,5,17,17,60.31533387
101001,2007,2020,5,17,18,59.50418343
101001,2007,2020,5,17,19,73.88743719
101001,2007,2020,5,17,20,72.22365804
101001,2007,2020,5,17,21,68.87047172
101001,2007,2020,5,17,23,76.05310339
101001,2007,2020,5,18,1,63.66724901
101001,2007,2020,5,18,7,54.10228979
101001,2007,2020,5,18,8,51.71297302
101001,2007,2020,5,18,9,63.58596908
101001,2007,2020,5,18,10,67.35192752
