qidian,zhongdian,tian,xiaoshi,avg_sudu,cheliuliang
2005,790022,2021/7/2,7,53.106,186
2005,790022,2021/7/2,8,52.472,149
2005,790022,2021/7/2,9,51.554,114
2005,790022,2021/7/2,10,52.687,121
2005,790022,2021/7/2,11,51.157,105
2005,790022,2021/7/2,12,53.214,74
2005,790022,2021/7/2,13,50.37,99
2005,790022,2021/7/2,14,50.159,115
2005,790022,2021/7/2,15,51.228,97
2005,790022,2021/7/2,16,51.566,128
2005,790022,2021/7/2,17,52.648,139
2005,790022,2021/7/2,18,53.017,167
2005,790022,2021/7/2,19,53.108,112
2005,790022,2021/7/2,20,51.197,85
2005,790022,2021/7/2,21,49.986,82
2005,790022,2021/7/2,22,50.047,41
2005,790022,2021/7/2,23,48.398,27
2005,790022,2021/7/3,0,45.348,15
2005,790022,2021/7/3,1,45.109,12
2005,790022,2021/7/3,2,47.352,10
2005,790022,2021/7/3,3,47.931,6
2005,790022,2021/7/3,4,48.51,8
2005,790022,2021/7/3,5,49.017,24
2005,790022,2021/7/3,6,49.725,139
2005,790022,2021/7/3,7,52.958,148
2005,790022,2021/7/3,8,52.615,105
2005,790022,2021/7/3,9,52.735,133
2005,790022,2021/7/3,10,52.152,113
2005,790022,2021/7/3,11,52.357,92
2005,790022,2021/7/3,12,51.305,66
2005,790022,2021/7/3,13,50.617,102
2005,790022,2021/7/3,14,51.931,86
2005,790022,2021/7/3,15,49.848,95
2005,790022,2021/7/3,16,53.247,139
2005,790022,2021/7/3,17,51.26,120
2005,790022,2021/7/3,18,54.317,94
2005,790022,2021/7/3,19,52.096,100
2005,790022,2021/7/3,20,50.071,88
2005,790022,2021/7/3,21,47.431,77
2005,790022,2021/7/3,22,49.127,28
2005,790022,2021/7/3,23,49.106,25
2005,790022,2021/7/4,0,49.857,12
2005,790022,2021/7/4,1,44.033,3
2005,790022,2021/7/4,2,46.121,2
2005,790022,2021/7/4,3,42.356,7
2005,790022,2021/7/4,4,46.934,7
2005,790022,2021/7/4,5,48.995,28
2005,790022,2021/7/4,6,49.804,170
2005,790022,2021/7/4,7,52.985,156
2005,790022,2021/7/4,8,52.659,103
2005,790022,2021/7/4,9,52.598,145
2005,790022,2021/7/4,10,51.283,98
2005,790022,2021/7/4,11,51.946,73
2005,790022,2021/7/4,12,51.286,93
2005,790022,2021/7/4,13,50.341,70
2005,790022,2021/7/4,14,53.517,98
2005,790022,2021/7/4,15,51.651,115
2005,790022,2021/7/4,16,52.942,191
2005,790022,2021/7/4,17,52.254,116
2005,790022,2021/7/4,18,51.743,108
2005,790022,2021/7/4,19,51.226,110
2005,790022,2021/7/4,20,51.84,87
2005,790022,2021/7/4,21,47.939,78
2005,790022,2021/7/4,22,49.922,44
2005,790022,2021/7/4,23,51.379,26
2005,790022,2021/7/5,0,48.85,18
2005,790022,2021/7/5,1,44.63,6
2005,790022,2021/7/5,2,46.521,7
2005,790022,2021/7/5,3,51.742,5
2005,790022,2021/7/5,4,43.276,7
2005,790022,2021/7/5,5,50.582,26
2005,790022,2021/7/5,6,49.347,170
2005,790022,2021/7/5,7,52.968,219
2005,790022,2021/7/5,8,52.671,155
2005,790022,2021/7/5,9,50.133,117
2005,790022,2021/7/5,10,52.052,127
2005,790022,2021/7/5,11,52.129,95
2005,790022,2021/7/5,12,52.378,97
2005,790022,2021/7/5,13,51.696,106
2005,790022,2021/7/5,14,51.318,108
2005,790022,2021/7/5,15,52.177,98
2005,790022,2021/7/5,16,51.38,103
2005,790022,2021/7/5,17,51.849,139
2005,790022,2021/7/5,18,51.843,147
2005,790022,2021/7/5,19,53.51,109
2005,790022,2021/7/5,20,51.738,89
2005,790022,2021/7/5,21,49.816,50
2005,790022,2021/7/5,22,48.786,34
2005,790022,2021/7/5,23,47.571,22
2005,790022,2021/7/6,0,42.065,15
2005,790022,2021/7/6,1,58.559,1
2005,790022,2021/7/6,2,54.623,3
2005,790022,2021/7/6,3,44.378,4
2005,790022,2021/7/6,4,44.044,10
2005,790022,2021/7/6,5,48.662,25
2005,790022,2021/7/6,6,49.301,138
2005,790022,2021/7/6,7,54.105,193
2005,790022,2021/7/6,8,54.137,162
2005,790022,2021/7/6,9,51.344,117
2005,790022,2021/7/6,10,52.397,108
2005,790022,2021/7/6,11,51.607,95
2005,790022,2021/7/6,12,51.552,71
2005,790022,2021/7/6,13,52.532,102
2005,790022,2021/7/6,14,50.958,118
2005,790022,2021/7/6,15,50.708,111
2005,790022,2021/7/6,16,52.498,115
2005,790022,2021/7/6,17,51.954,136
2005,790022,2021/7/6,18,54.769,138
2005,790022,2021/7/6,19,52.2,105
2005,790022,2021/7/6,20,52.115,74
2005,790022,2021/7/6,21,48.532,51
2005,790022,2021/7/6,22,50.472,34
2005,790022,2021/7/6,23,52.355,19
2005,790022,2021/7/7,0,49.342,13
2005,790022,2021/7/7,1,49.593,7
2005,790022,2021/7/7,2,43.244,3
2005,790022,2021/7/7,3,41.531,4
2005,790022,2021/7/7,4,44.899,6
2005,790022,2021/7/7,5,48.737,25
2005,790022,2021/7/7,6,49.822,168
2005,790022,2021/7/7,7,52.514,207
2005,790022,2021/7/7,8,54.265,157
2005,790022,2021/7/7,9,50.469,119
2005,790022,2021/7/7,10,51.426,114
2005,790022,2021/7/7,11,49.993,120
2005,790022,2021/7/7,12,51.838,75
2005,790022,2021/7/7,13,50.708,82
2005,790022,2021/7/7,14,51.775,86
2005,790022,2021/7/7,15,50.793,88
2005,790022,2021/7/7,16,51.103,104
2005,790022,2021/7/7,17,53.389,118
2005,790022,2021/7/7,18,53.533,154
2005,790022,2021/7/7,19,52.888,108
2005,790022,2021/7/7,20,49.149,72
2005,790022,2021/7/7,21,47.386,47
2005,790022,2021/7/7,22,48.501,45
2005,790022,2021/7/7,23,48.535,13
2005,790022,2021/7/8,0,45.076,10
2005,790022,2021/7/8,1,49.629,8
2005,790022,2021/7/8,2,42.458,7
2005,790022,2021/7/8,3,48.159,4
2005,790022,2021/7/8,4,42.573,11
2005,790022,2021/7/8,5,48.215,21
2005,790022,2021/7/8,6,50.531,148
2005,790022,2021/7/8,7,52.849,169
2005,790022,2021/7/8,8,52.143,154
2005,790022,2021/7/8,9,49.873,124
2005,790022,2021/7/8,10,51.544,127
2005,790022,2021/7/8,11,48.912,96
2005,790022,2021/7/8,12,50.506,93
2005,790022,2021/7/8,13,51.689,93
2005,790022,2021/7/8,14,52.619,94
2005,790022,2021/7/8,15,50.551,112
2005,790022,2021/7/8,16,53.017,113
2005,790022,2021/7/8,17,51.861,148
2005,790022,2021/7/8,18,55.622,135
2005,790022,2021/7/8,19,52.589,135
2005,790022,2021/7/8,20,49.81,67
2005,790022,2021/7/8,21,49.632,61
2005,790022,2021/7/8,22,46.952,42
2005,790022,2021/7/8,23,46.733,24
2005,790022,2021/7/9,0,52.839,13
2005,790022,2021/7/9,1,48.879,7
2005,790022,2021/7/9,2,49.643,3
2005,790022,2021/7/9,3,45.222,8
2005,790022,2021/7/9,4,38.24,5
2005,790022,2021/7/9,5,50.273,25
2005,790022,2021/7/9,6,51.235,130
2005,790022,2021/7/9,7,52.785,183
2005,790022,2021/7/9,8,53.639,146
2005,790022,2021/7/9,9,52.8,105
2005,790022,2021/7/9,10,51.528,114
2005,790022,2021/7/9,11,51.765,106
2005,790022,2021/7/9,12,53.308,111
2005,790022,2021/7/9,13,51.969,91
2005,790022,2021/7/9,14,51.789,98
2005,790022,2021/7/9,15,53.144,137
2005,790022,2021/7/9,16,52.033,126
2005,790022,2021/7/9,17,52.104,152
2005,790022,2021/7/9,18,53.743,206
2005,790022,2021/7/9,19,52.817,106
2005,790022,2021/7/9,20,50.999,81
2005,790022,2021/7/9,21,48.619,67
2005,790022,2021/7/9,22,48.321,36
2005,790022,2021/7/9,23,52.441,24
2005,790022,2021/7/10,0,47.741,7
2005,790022,2021/7/10,1,50.228,4
2005,790022,2021/7/10,2,51.799,2
2005,790022,2021/7/10,3,45.408,5
2005,790022,2021/7/10,4,43.513,6
2005,790022,2021/7/10,5,48.703,31
2005,790022,2021/7/10,6,50.833,163
2005,790022,2021/7/10,7,52.757,162
2005,790022,2021/7/10,8,51.538,112
2005,790022,2021/7/10,9,52.133,113
2005,790022,2021/7/10,10,52.015,109
2005,790022,2021/7/10,11,50.827,99
2005,790022,2021/7/10,12,53.059,97
2005,790022,2021/7/10,13,51.009,89
2005,790022,2021/7/10,14,51.571,107
2005,790022,2021/7/10,15,53.414,91
2005,790022,2021/7/10,16,51.055,89
2005,790022,2021/7/10,17,50.707,122
2005,790022,2021/7/10,18,52.507,122
2005,790022,2021/7/10,19,54.761,90
2005,790022,2021/7/10,20,50.462,81
2005,790022,2021/7/10,21,50.091,52
2005,790022,2021/7/10,22,49.638,38
2005,790022,2021/7/10,23,48.781,25
2005,790022,2021/7/11,0,45.335,17
2005,790022,2021/7/11,1,40.517,4
2005,790022,2021/7/11,2,47.69,2
2005,790022,2021/7/11,3,45.343,4
2005,790022,2021/7/11,4,51.047,6
2005,790022,2021/7/11,5,46.515,17
2005,790022,2021/7/11,6,51.388,128
2005,790022,2021/7/11,7,52.304,150
2005,790022,2021/7/11,8,52.527,120
2005,790022,2021/7/11,9,51.603,101
2005,790022,2021/7/11,10,50.976,123
2005,790022,2021/7/11,11,53.435,92
2005,790022,2021/7/11,12,52.581,96
2005,790022,2021/7/11,13,52.33,111
2005,790022,2021/7/11,14,53.151,97
2005,790022,2021/7/11,15,51.359,126
2005,790022,2021/7/11,16,51.633,72
2005,790022,2021/7/11,17,51.899,120
2005,790022,2021/7/11,18,52.802,116
2005,790022,2021/7/11,19,52.454,112
2005,790022,2021/7/11,20,51.354,76
2005,790022,2021/7/11,21,49.57,62
2005,790022,2021/7/11,22,48.564,37
2005,790022,2021/7/11,23,52.062,23
2005,790022,2021/7/12,0,52.334,16
2005,790022,2021/7/12,1,55.67,6
2005,790022,2021/7/12,2,46.722,4
2005,790022,2021/7/12,3,42.046,9
2005,790022,2021/7/12,4,44.798,8
2005,790022,2021/7/12,5,49.824,25
2005,790022,2021/7/12,6,52.24,168
2005,790022,2021/7/12,7,53.626,232
2005,790022,2021/7/12,8,55.289,167
2005,790022,2021/7/12,9,50.79,120
2005,790022,2021/7/12,10,52.181,122
2005,790022,2021/7/12,11,52.317,97
2005,790022,2021/7/12,12,50.707,89
2005,790022,2021/7/12,13,52.44,83
2005,790022,2021/7/12,14,51.25,89
2005,790022,2021/7/12,15,51.333,98
2005,790022,2021/7/12,16,50.755,122
2005,790022,2021/7/12,17,51.913,134
2005,790022,2021/7/12,18,53.157,146
2005,790022,2021/7/12,19,51.635,91
2005,790022,2021/7/12,20,50.684,86
2005,790022,2021/7/12,21,49.785,66
2005,790022,2021/7/12,22,51.241,40
2005,790022,2021/7/12,23,42.938,18
2005,790022,2021/7/13,0,46.978,13
2005,790022,2021/7/13,1,36.234,5
2005,790022,2021/7/13,2,41.015,2
2005,790022,2021/7/13,3,46.084,5
2005,790022,2021/7/13,4,48.787,7
2005,790022,2021/7/13,5,49.434,30
2005,790022,2021/7/13,6,51.74,138
2005,790022,2021/7/13,7,51.507,202
2005,790022,2021/7/13,8,53.58,169
2005,790022,2021/7/13,9,50.416,102
2005,790022,2021/7/13,10,49.804,126
2005,790022,2021/7/13,11,51.838,92
2005,790022,2021/7/13,12,51.246,79
2005,790022,2021/7/13,13,51.947,90
2005,790022,2021/7/13,14,49.056,89
2005,790022,2021/7/13,15,51.59,106
2005,790022,2021/7/13,16,49.753,118
2005,790022,2021/7/13,17,52.897,134
2005,790022,2021/7/13,18,53.295,146
2005,790022,2021/7/13,19,53.519,116
2005,790022,2021/7/13,20,49.775,90
2005,790022,2021/7/13,21,48.158,60
2005,790022,2021/7/13,22,49.236,38
2005,790022,2021/7/13,23,46.267,23
2005,790022,2021/7/14,0,50.762,6
2005,790022,2021/7/14,1,53.987,7
2005,790022,2021/7/14,2,52.902,4
2005,790022,2021/7/14,3,46.031,4
2005,790022,2021/7/14,4,47.552,8
2005,790022,2021/7/14,5,50.331,25
2005,790022,2021/7/14,6,50.933,151
2005,790022,2021/7/14,7,52.51,206
2005,790022,2021/7/14,8,54.179,154
2005,790022,2021/7/14,9,50.534,111
2005,790022,2021/7/14,10,51.504,114
2005,790022,2021/7/14,11,52.708,93
2005,790022,2021/7/14,12,53.294,95
2005,790022,2021/7/14,13,51.276,98
2005,790022,2021/7/14,14,50.907,98
2005,790022,2021/7/14,15,51.018,100
2005,790022,2021/7/14,16,52.364,96
2005,790022,2021/7/14,17,53.193,122
2005,790022,2021/7/14,18,53.543,150
2005,790022,2021/7/14,19,51.053,105
2005,790022,2021/7/14,20,49.957,72
2005,790022,2021/7/14,21,50.549,63
2005,790022,2021/7/14,22,49.43,44
2005,790022,2021/7/14,23,51.679,18
2005,790022,2021/7/15,0,52.007,11
2005,790022,2021/7/15,1,40.433,3
2005,790022,2021/7/15,2,41.1,4
2005,790022,2021/7/15,3,40.516,6
2005,790022,2021/7/15,4,39.946,8
2005,790022,2021/7/15,5,51.35,24
2005,790022,2021/7/15,6,49.965,136
2005,790022,2021/7/15,7,52.752,215
2005,790022,2021/7/15,8,54.957,146
2005,790022,2021/7/15,9,51.19,132
2005,790022,2021/7/15,10,52.417,117
2005,790022,2021/7/15,11,51,88
2005,790022,2021/7/15,12,50.267,90
2005,790022,2021/7/15,13,54.059,96
2005,790022,2021/7/15,14,53.403,106
2005,790022,2021/7/15,15,53.311,116
2005,790022,2021/7/15,16,52.797,117
2005,790022,2021/7/15,17,52.657,136
2005,790022,2021/7/15,18,54.393,142
2005,790022,2021/7/15,19,53.43,93
2005,790022,2021/7/15,20,51.292,69
2005,790022,2021/7/15,21,53.474,48
2005,790022,2021/7/15,22,51.086,46
2005,790022,2021/7/15,23,45.065,17
2005,790022,2021/7/16,0,52.063,13
2005,790022,2021/7/16,1,41.421,6
2005,790022,2021/7/16,2,31.733,2
2005,790022,2021/7/16,3,48.62,12
2005,790022,2021/7/16,4,50.647,9
2005,790022,2021/7/16,5,47.932,24
2005,790022,2021/7/16,6,51.406,148
2005,790022,2021/7/16,7,54.13,212
2005,790022,2021/7/16,8,53.234,146
2005,790022,2021/7/16,9,52.088,117
2005,790022,2021/7/16,10,51.239,111
2005,790022,2021/7/16,11,53.235,85
2005,790022,2021/7/16,12,52.619,88
2005,790022,2021/7/16,13,51.359,94
2005,790022,2021/7/16,14,51.871,87
2005,790022,2021/7/16,15,50.96,119
2005,790022,2021/7/16,16,50.817,127
2005,790022,2021/7/16,17,49.905,120
2005,790022,2021/7/16,18,51.45,221
2005,790022,2021/7/16,19,50.397,191
2005,790022,2021/7/16,20,49.645,104
2005,790022,2021/7/16,21,50.127,60
2005,790022,2021/7/16,22,45.019,41
2005,790022,2021/7/16,23,50.388,18
2005,790022,2021/7/17,0,45.537,14
2005,790022,2021/7/17,1,41.786,4
2005,790022,2021/7/17,2,38.83,4
2005,790022,2021/7/17,3,42.996,7
2005,790022,2021/7/17,4,44.805,12
2005,790022,2021/7/17,5,42.934,26
2005,790022,2021/7/17,6,48.703,160
2005,790022,2021/7/17,7,50.813,178
2005,790022,2021/7/17,8,48.907,144
2005,790022,2021/7/17,9,47.753,115
2005,790022,2021/7/17,10,49.329,138
2005,790022,2021/7/17,11,51.538,96
2005,790022,2021/7/17,12,49.231,84
2005,790022,2021/7/17,13,47.722,105
2005,790022,2021/7/17,14,51.205,106
2005,790022,2021/7/17,15,50.347,83
2005,790022,2021/7/17,16,50.827,97
2005,790022,2021/7/17,17,50.618,105
2005,790022,2021/7/17,18,51.188,86
2005,790022,2021/7/17,19,49.783,92
2005,790022,2021/7/17,20,47.515,85
2005,790022,2021/7/17,21,46.678,62
2005,790022,2021/7/17,22,48.151,32
2005,790022,2021/7/17,23,46.44,25
2005,790022,2021/7/18,0,48.965,15
2005,790022,2021/7/18,1,49.863,7
2005,790022,2021/7/18,2,45.602,6
2005,790022,2021/7/18,3,41.372,3
2005,790022,2021/7/18,4,42.277,6
2005,790022,2021/7/18,5,45.45,28
2005,790022,2021/7/18,6,48.635,180
2005,790022,2021/7/18,7,51.192,149
2005,790022,2021/7/18,8,48.821,143
2005,790022,2021/7/18,9,49.189,120
2005,790022,2021/7/18,10,49.077,112
2005,790022,2021/7/18,11,51.998,81
2005,790022,2021/7/18,12,49.703,86
2005,790022,2021/7/18,13,49.185,92
2005,790022,2021/7/18,14,49.068,91
2005,790022,2021/7/18,15,47.436,78
2005,790022,2021/7/18,16,48.91,94
2005,790022,2021/7/18,17,51.197,94
2005,790022,2021/7/18,18,48.782,99
2005,790022,2021/7/18,19,50.831,99
2005,790022,2021/7/18,20,50.57,97
2005,790022,2021/7/18,21,49.627,67
2005,790022,2021/7/18,22,46.812,41
2005,790022,2021/7/18,23,47.428,24
2005,790022,2021/7/19,0,47.549,14
2005,790022,2021/7/19,1,46.769,5
2005,790022,2021/7/19,2,48.943,10
2005,790022,2021/7/19,3,44.365,4
2005,790022,2021/7/19,4,43.754,7
2005,790022,2021/7/19,5,53.104,14
2005,790022,2021/7/19,6,50.465,149
2005,790022,2021/7/19,7,53.082,162
2005,790022,2021/7/19,8,53.44,115
2005,790022,2021/7/19,9,50.341,122
2005,790022,2021/7/19,10,49.3,128
2005,790022,2021/7/19,11,49.958,88
2005,790022,2021/7/19,12,50.914,67
2005,790022,2021/7/19,13,51.321,76
2005,790022,2021/7/19,14,49.367,98
2005,790022,2021/7/19,15,51.308,92
2005,790022,2021/7/19,16,50.76,86
2005,790022,2021/7/19,17,50.987,96
2005,790022,2021/7/19,18,51.505,116
2005,790022,2021/7/19,19,49.48,92
2005,790022,2021/7/19,20,50.232,69
2005,790022,2021/7/19,21,49.731,70
2005,790022,2021/7/19,22,52.549,34
2005,790022,2021/7/19,23,49.807,22
2005,790022,2021/7/20,0,49.894,17
2005,790022,2021/7/20,1,52.72,6
2005,790022,2021/7/20,2,45.377,10
2005,790022,2021/7/20,3,51.944,6
2005,790022,2021/7/20,4,47.428,14
2005,790022,2021/7/20,5,46.643,29
2005,790022,2021/7/20,6,51.022,143
2005,790022,2021/7/20,7,52.157,141
2005,790022,2021/7/20,8,53.942,130
2005,790022,2021/7/20,9,49.454,118
2005,790022,2021/7/20,10,50.55,122
2005,790022,2021/7/20,11,51.966,94
2005,790022,2021/7/20,12,51.738,87
2005,790022,2021/7/20,13,50.939,126
2005,790022,2021/7/20,14,53.121,88
2005,790022,2021/7/20,15,30.193,2
2005,790022,2021/7/20,17,9.213,1
2005,790022,2021/7/20,18,33.418,3
2005,790022,2021/7/20,19,43.784,7
2005,790022,2021/7/20,20,48.013,97
2005,790022,2021/7/20,21,49.06,76
2005,790022,2021/7/20,22,51.227,53
2005,790022,2021/7/20,23,49.089,20
2005,790022,2021/7/21,0,42.668,7
2005,790022,2021/7/21,1,52.627,6
2005,790022,2021/7/21,2,42.064,4
2005,790022,2021/7/21,3,46.494,8
2005,790022,2021/7/21,4,50.18,7
2005,790022,2021/7/21,5,48.907,20
2005,790022,2021/7/21,6,50.616,179
2005,790022,2021/7/21,7,52.073,237
2005,790022,2021/7/21,8,53.628,156
2005,790022,2021/7/21,9,50.519,120
2005,790022,2021/7/21,10,49.727,120
2005,790022,2021/7/21,11,51.783,94
2005,790022,2021/7/21,12,50.856,99
2005,790022,2021/7/21,13,49.556,87
2005,790022,2021/7/21,14,49.491,110
2005,790022,2021/7/21,15,51.011,87
2005,790022,2021/7/21,16,50.591,120
2005,790022,2021/7/21,17,51.642,122
2005,790022,2021/7/21,18,52.145,148
2005,790022,2021/7/21,19,51.455,96
2005,790022,2021/7/21,20,50.795,60
2005,790022,2021/7/21,21,49.449,46
2005,790022,2021/7/21,22,48.502,23
2005,790022,2021/7/21,23,46.085,26
2005,790022,2021/7/22,0,50.902,10
2005,790022,2021/7/22,1,48.373,8
2005,790022,2021/7/22,2,49.31,10
2005,790022,2021/7/22,3,47.248,8
2005,790022,2021/7/22,4,47.615,7
2005,790022,2021/7/22,5,49.613,22
2005,790022,2021/7/22,6,50.653,148
2005,790022,2021/7/22,7,52.879,189
2005,790022,2021/7/22,8,52.924,153
2005,790022,2021/7/22,9,51.516,98
2005,790022,2021/7/22,10,50.323,111
2005,790022,2021/7/22,11,48.749,126
2005,790022,2021/7/22,12,48.164,86
2005,790022,2021/7/22,13,50.71,85
2005,790022,2021/7/22,14,49.257,86
2005,790022,2021/7/22,15,52.017,111
2005,790022,2021/7/22,16,49.359,99
2005,790022,2021/7/22,17,51.371,130
2005,790022,2021/7/22,18,52.223,136
2005,790022,2021/7/22,19,52.172,98
2005,790022,2021/7/22,20,48.883,53
2005,790022,2021/7/22,21,48.343,53
2005,790022,2021/7/22,22,48.856,41
2005,790022,2021/7/22,23,47.133,20
2005,790022,2021/7/23,0,50.648,21
2005,790022,2021/7/23,1,43.297,11
2005,790022,2021/7/23,2,46.696,3
2005,790022,2021/7/23,3,52.73,4
2005,790022,2021/7/23,4,46.713,9
2005,790022,2021/7/23,5,48.277,30
2005,790022,2021/7/23,6,50.064,150
2005,790022,2021/7/23,7,52.133,173
2005,790022,2021/7/23,8,52.368,151
2005,790022,2021/7/23,9,51.33,118
2005,790022,2021/7/23,10,50.791,108
2005,790022,2021/7/23,11,52.049,81
2005,790022,2021/7/23,12,50.299,98
2005,790022,2021/7/23,13,52.449,88
2005,790022,2021/7/23,14,50.87,96
2005,790022,2021/7/23,15,50.463,104
2005,790022,2021/7/23,16,50.903,101
2005,790022,2021/7/23,17,50.018,120
2005,790022,2021/7/23,18,52.856,140
2005,790022,2021/7/23,19,50.576,105
2005,790022,2021/7/23,20,51.34,62
2005,790022,2021/7/23,21,50.85,62
2005,790022,2021/7/23,22,51.103,28
2005,790022,2021/7/23,23,46.052,29
2005,790022,2021/7/24,0,44.336,14
2005,790022,2021/7/24,1,50.311,6
2005,790022,2021/7/24,2,55.886,3
2005,790022,2021/7/24,3,53.062,7
2005,790022,2021/7/24,4,49.426,7
2005,790022,2021/7/24,5,46.562,36
2005,790022,2021/7/24,6,50.304,153
2005,790022,2021/7/24,7,52,136
2005,790022,2021/7/24,8,51.671,114
2005,790022,2021/7/24,9,51.946,103
2005,790022,2021/7/24,10,51.916,98
2005,790022,2021/7/24,11,51.339,92
2005,790022,2021/7/24,12,48.931,73
2005,790022,2021/7/24,13,51.964,91
2005,790022,2021/7/24,14,53.418,85
2005,790022,2021/7/24,15,50.999,105
2005,790022,2021/7/24,16,49.262,80
2005,790022,2021/7/24,17,51.697,98
2005,790022,2021/7/24,18,51.421,120
2005,790022,2021/7/24,19,52.484,94
2005,790022,2021/7/24,20,49.223,60
2005,790022,2021/7/24,21,50.215,57
2005,790022,2021/7/24,22,50.27,35
2005,790022,2021/7/24,23,49.977,20
2005,790022,2021/7/25,0,46.499,9
2005,790022,2021/7/25,1,45.03,12
2005,790022,2021/7/25,2,46.742,5
2005,790022,2021/7/25,3,41.43,6
2005,790022,2021/7/25,4,49.824,8
2005,790022,2021/7/25,5,50.657,28
2005,790022,2021/7/25,6,50.485,174
2005,790022,2021/7/25,7,52.844,144
2005,790022,2021/7/25,8,52.704,127
2005,790022,2021/7/25,9,50.298,113
2005,790022,2021/7/25,10,50.434,107
2005,790022,2021/7/25,11,51.264,91
2005,790022,2021/7/25,12,49.446,79
2005,790022,2021/7/25,13,48.287,120
2005,790022,2021/7/25,14,48.023,124
2005,790022,2021/7/25,15,52.096,105
2005,790022,2021/7/25,16,51.122,80
2005,790022,2021/7/25,17,52.471,95
2005,790022,2021/7/25,18,52.21,105
2005,790022,2021/7/25,19,52.716,104
2005,790022,2021/7/25,20,49.913,64
2005,790022,2021/7/25,21,45.287,47
2005,790022,2021/7/25,22,49.523,27
2005,790022,2021/7/25,23,51.864,18
2005,790022,2021/7/26,0,48.479,13
2005,790022,2021/7/26,1,41.659,10
2005,790022,2021/7/26,2,50.921,6
2005,790022,2021/7/26,3,45.949,6
2005,790022,2021/7/26,4,49.893,8
2005,790022,2021/7/26,5,45.931,26
2005,790022,2021/7/26,6,50.086,155
2005,790022,2021/7/26,7,53.272,224
2005,790022,2021/7/26,8,51.886,156
2005,790022,2021/7/26,9,50.003,119
2005,790022,2021/7/26,10,51.421,97
2005,790022,2021/7/26,11,50.371,91
2005,790022,2021/7/26,12,49.587,74
2005,790022,2021/7/26,13,49.651,98
2005,790022,2021/7/26,14,49.102,103
2005,790022,2021/7/26,15,48.463,91
2005,790022,2021/7/26,16,51.334,112
2005,790022,2021/7/26,17,51.193,125
2005,790022,2021/7/26,18,53.098,158
2005,790022,2021/7/26,19,52.211,83
2005,790022,2021/7/26,20,50.327,80
2005,790022,2021/7/26,21,50.015,45
2005,790022,2021/7/26,22,49.91,34
2005,790022,2021/7/26,23,50.176,16
2005,790022,2021/7/27,0,45.579,14
2005,790022,2021/7/27,1,47.836,7
2005,790022,2021/7/27,2,39.21,6
2005,790022,2021/7/27,3,45.16,4
2005,790022,2021/7/27,4,48.593,8
2005,790022,2021/7/27,5,49.199,21
2005,790022,2021/7/27,6,51.363,138
2005,790022,2021/7/27,7,51.917,173
2005,790022,2021/7/27,8,52.533,170
2005,790022,2021/7/27,9,49.94,116
2005,790022,2021/7/27,10,50.49,95
2005,790022,2021/7/27,11,51.183,108
2005,790022,2021/7/27,12,49.456,89
2005,790022,2021/7/27,13,52.57,96
2005,790022,2021/7/27,14,48.693,92
2005,790022,2021/7/27,15,49.963,123
2005,790022,2021/7/27,16,48.464,102
2005,790022,2021/7/27,17,51.83,117
2005,790022,2021/7/27,18,52.179,146
2005,790022,2021/7/27,19,50.805,99
2005,790022,2021/7/27,20,47.116,56
2005,790022,2021/7/27,21,49.876,46
2005,790022,2021/7/27,22,49.088,29
2005,790022,2021/7/27,23,53.054,13
2005,790022,2021/7/28,0,51.386,9
2005,790022,2021/7/28,1,46.814,9
2005,790022,2021/7/28,2,48.299,6
2005,790022,2021/7/28,3,45.095,6
2005,790022,2021/7/28,4,47.905,9
2005,790022,2021/7/28,5,53.513,29
2005,790022,2021/7/28,6,48.824,153
2005,790022,2021/7/28,7,53.468,176
2005,790022,2021/7/28,8,54.352,142
2005,790022,2021/7/28,9,50.499,104
2005,790022,2021/7/28,10,51.195,97
2005,790022,2021/7/28,11,52.327,100
2005,790022,2021/7/28,12,50.822,100
2005,790022,2021/7/28,13,51.754,84
2005,790022,2021/7/28,14,49.866,98
2005,790022,2021/7/28,15,51.932,100
2005,790022,2021/7/28,16,51.291,92
2005,790022,2021/7/28,17,51.854,111
2005,790022,2021/7/28,18,53.784,148
2005,790022,2021/7/28,19,52.445,112
2005,790022,2021/7/28,20,49.022,91
2005,790022,2021/7/28,21,49.766,48
2005,790022,2021/7/28,22,50.499,39
2005,790022,2021/7/28,23,49.927,28
2005,790022,2021/7/29,0,49.47,15
2005,790022,2021/7/29,1,50.424,9
2005,790022,2021/7/29,2,48.913,5
2005,790022,2021/7/29,3,46.993,4
2005,790022,2021/7/29,4,47.939,11
2005,790022,2021/7/29,5,50.511,20
2005,790022,2021/7/29,6,51.057,130
2005,790022,2021/7/29,7,53.673,170
2005,790022,2021/7/29,8,54.073,140
2005,790022,2021/7/29,9,52.634,113
2005,790022,2021/7/29,10,52.367,111
2005,790022,2021/7/29,11,50.587,85
2005,790022,2021/7/29,12,50.213,80
2005,790022,2021/7/29,13,50.267,93
2005,790022,2021/7/29,14,51.404,86
2005,790022,2021/7/29,15,51.391,81
2005,790022,2021/7/29,16,52.091,95
2005,790022,2021/7/29,17,53.719,127
2005,790022,2021/7/29,18,52.889,150
2005,790022,2021/7/29,19,52.714,106
2005,790022,2021/7/29,20,50.564,78
2005,790022,2021/7/29,21,47.104,43
2005,790022,2021/7/29,22,48.134,40
2005,790022,2021/7/29,23,45.091,18
2005,790022,2021/7/30,0,47.045,12
