qidian,zhongdian,tian,xiaoshi,avg_sudu,cheliuliang
79001E,101001,2021/7/22,3,64.159,12
79001E,101001,2021/7/22,4,39.889,12
79001E,101001,2021/7/22,5,46.477,23
79001E,101001,2021/7/22,6,66.187,66
79001E,101001,2021/7/22,7,77.074,159
79001E,101001,2021/7/22,8,74.65,194
79001E,101001,2021/7/22,9,70.491,135
79001E,101001,2021/7/22,10,73.176,55
79001E,101001,2021/7/22,11,71.666,112
79001E,101001,2021/7/22,12,65.328,143
79001E,101001,2021/7/22,13,63.322,193
79001E,101001,2021/7/22,14,66.365,198
79001E,101001,2021/7/22,15,68.517,204
79001E,101001,2021/7/22,16,70.094,227
79001E,101001,2021/7/22,17,67.034,262
79001E,101001,2021/7/22,18,69.676,249
79001E,101001,2021/7/22,19,73.253,228
79001E,101001,2021/7/22,20,65.905,191
79001E,101001,2021/7/22,21,65.177,175
79001E,101001,2021/7/22,22,72.59,109
79001E,101001,2021/7/22,23,68.203,67
79001E,101001,2021/7/23,0,71.193,49
79001E,101001,2021/7/23,1,62.787,27
79001E,101001,2021/7/23,2,76.063,20
79001E,101001,2021/7/23,3,83.923,7
79001E,101001,2021/7/23,4,80.668,3
79001E,101001,2021/7/23,5,66.492,17
79001E,101001,2021/7/23,6,68.429,70
79001E,101001,2021/7/23,7,73.082,154
79001E,101001,2021/7/23,8,76.372,162
79001E,101001,2021/7/23,9,69.982,157
79001E,101001,2021/7/23,10,70.267,158
79001E,101001,2021/7/23,11,66.49,158
79001E,101001,2021/7/23,12,63.937,155
79001E,101001,2021/7/23,13,64.473,181
79001E,101001,2021/7/23,14,65.648,214
79001E,101001,2021/7/23,15,71.51,199
79001E,101001,2021/7/23,16,66.05,244
79001E,101001,2021/7/23,17,69.073,231
79001E,101001,2021/7/23,18,71.491,246
79001E,101001,2021/7/23,19,69.216,228
79001E,101001,2021/7/23,20,61.858,213
79001E,101001,2021/7/23,21,59.378,164
79001E,101001,2021/7/23,22,70.451,105
79001E,101001,2021/7/23,23,73.042,64
79001E,101001,2021/7/24,0,75.576,41
79001E,101001,2021/7/24,1,74.063,32
79001E,101001,2021/7/24,2,73.977,22
79001E,101001,2021/7/24,3,74.454,13
79001E,101001,2021/7/24,4,39.259,4
79001E,101001,2021/7/24,5,42.669,17
79001E,101001,2021/7/24,6,69.227,67
79001E,101001,2021/7/24,7,74.843,117
79001E,101001,2021/7/24,8,80.887,149
79001E,101001,2021/7/24,9,72.463,166
79001E,101001,2021/7/24,10,67.766,171
79001E,101001,2021/7/24,11,68.818,185
79001E,101001,2021/7/24,12,71.417,172
79001E,101001,2021/7/24,13,72.531,172
79001E,101001,2021/7/24,14,68.402,202
79001E,101001,2021/7/24,15,67.947,200
79001E,101001,2021/7/24,16,74.785,226
79001E,101001,2021/7/24,17,76.304,232
79001E,101001,2021/7/24,18,75.355,218
79001E,101001,2021/7/24,19,66.695,222
79001E,101001,2021/7/24,20,69.615,172
79001E,101001,2021/7/24,21,66.86,147
79001E,101001,2021/7/24,22,78.706,84
79001E,101001,2021/7/24,23,67.852,58
79001E,101001,2021/7/25,0,70.253,49
79001E,101001,2021/7/25,1,71.516,22
79001E,101001,2021/7/25,2,77.405,13
79001E,101001,2021/7/25,3,74.667,11
79001E,101001,2021/7/25,4,96.913,4
79001E,101001,2021/7/25,5,37.185,16
79001E,101001,2021/7/25,6,72.018,45
79001E,101001,2021/7/25,7,79.412,115
79001E,101001,2021/7/25,8,81.149,134
79001E,101001,2021/7/25,9,74.021,153
79001E,101001,2021/7/25,10,68.699,167
79001E,101001,2021/7/25,11,72.406,198
79001E,101001,2021/7/25,12,70.683,175
79001E,101001,2021/7/25,13,63.596,214
79001E,101001,2021/7/25,14,62.38,216
79001E,101001,2021/7/25,15,70.99,239
79001E,101001,2021/7/25,16,74.407,265
79001E,101001,2021/7/25,17,67.381,258
79001E,101001,2021/7/25,18,61.997,239
79001E,101001,2021/7/25,19,69.129,238
79001E,101001,2021/7/25,20,62.7,157
79001E,101001,2021/7/25,21,62.582,137
79001E,101001,2021/7/25,22,75.192,96
79001E,101001,2021/7/25,23,71.274,57
79001E,101001,2021/7/26,0,69.491,21
79001E,101001,2021/7/26,1,75.549,12
79001E,101001,2021/7/26,2,78.437,19
79001E,101001,2021/7/26,3,77.222,11
79001E,101001,2021/7/26,4,68.669,10
79001E,101001,2021/7/26,5,42.615,15
79001E,101001,2021/7/26,6,68.747,56
79001E,101001,2021/7/26,7,76.102,196
79001E,101001,2021/7/26,8,72.373,175
79001E,101001,2021/7/26,9,70.147,164
79001E,101001,2021/7/26,10,66.97,166
79001E,101001,2021/7/26,11,68.12,137
79001E,101001,2021/7/26,12,70.246,140
79001E,101001,2021/7/26,13,64.489,180
79001E,101001,2021/7/26,14,66.804,214
79001E,101001,2021/7/26,15,64.397,172
79001E,101001,2021/7/26,16,68.33,194
79001E,101001,2021/7/26,17,72.034,198
79001E,101001,2021/7/26,18,72.495,239
79001E,101001,2021/7/26,19,68.342,213
79001E,101001,2021/7/26,20,61.903,161
79001E,101001,2021/7/26,21,67.991,129
79001E,101001,2021/7/26,22,72.807,96
79001E,101001,2021/7/26,23,67.951,46
79001E,101001,2021/7/27,0,62.099,53
79001E,101001,2021/7/27,1,66.693,17
79001E,101001,2021/7/27,2,71.711,7
79001E,101001,2021/7/27,3,81.198,6
79001E,101001,2021/7/27,4,47.261,9
79001E,101001,2021/7/27,5,68.509,15
79001E,101001,2021/7/27,6,68.314,57
79001E,101001,2021/7/27,7,70.953,144
79001E,101001,2021/7/27,8,73.493,169
79001E,101001,2021/7/27,9,62.924,135
79001E,101001,2021/7/27,10,66.832,119
79001E,101001,2021/7/27,11,59.162,158
79001E,101001,2021/7/27,12,61.673,153
79001E,101001,2021/7/27,13,64.924,192
79001E,101001,2021/7/27,14,64.813,200
79001E,101001,2021/7/27,15,66.726,219
79001E,101001,2021/7/27,16,74.21,201
79001E,101001,2021/7/27,17,70.456,214
79001E,101001,2021/7/27,18,69.98,222
79001E,101001,2021/7/27,19,64.716,216
79001E,101001,2021/7/27,20,71.663,155
79001E,101001,2021/7/27,21,65.919,128
79001E,101001,2021/7/27,22,73.21,115
79001E,101001,2021/7/27,23,70.008,71
79001E,101001,2021/7/28,0,72.251,28
79001E,101001,2021/7/28,1,77.507,13
79001E,101001,2021/7/28,2,68.472,16
79001E,101001,2021/7/28,3,77.483,10
79001E,101001,2021/7/28,4,81.033,8
79001E,101001,2021/7/28,5,71.303,8
79001E,101001,2021/7/28,6,65.142,56
79001E,101001,2021/7/28,7,70.804,126
79001E,101001,2021/7/28,8,75.484,162
79001E,101001,2021/7/28,9,72.099,168
79001E,101001,2021/7/28,10,66.803,147
79001E,101001,2021/7/28,11,65.789,140
79001E,101001,2021/7/28,12,61.551,174
79001E,101001,2021/7/28,13,64.963,166
79001E,101001,2021/7/28,14,65.441,197
79001E,101001,2021/7/28,15,67.161,206
79001E,101001,2021/7/28,16,70.926,195
79001E,101001,2021/7/28,17,73.636,231
79001E,101001,2021/7/28,18,74.869,233
79001E,101001,2021/7/28,19,67.568,212
79001E,101001,2021/7/28,20,69.28,166
79001E,101001,2021/7/28,21,69.911,139
79001E,101001,2021/7/28,22,66.287,103
79001E,101001,2021/7/28,23,73.659,60
79001E,101001,2021/7/29,0,65.955,53
79001E,101001,2021/7/29,1,75.568,35
79001E,101001,2021/7/29,2,86.496,19
79001E,101001,2021/7/29,3,86.707,12
79001E,101001,2021/7/29,4,70.129,18
79001E,101001,2021/7/29,5,60.146,24
79001E,101001,2021/7/29,6,67.936,52
79001E,101001,2021/7/29,7,78.82,151
79001E,101001,2021/7/29,8,72.887,149
79001E,101001,2021/7/29,9,59.916,70
79001E,101001,2021/7/29,10,73.685,134
79001E,101001,2021/7/29,11,71.098,181
79001E,101001,2021/7/29,12,71.714,168
79001E,101001,2021/7/29,13,72.974,190
79001E,101001,2021/7/29,14,69.304,191
79001E,101001,2021/7/29,15,67.591,201
79001E,101001,2021/7/29,16,67.647,190
79001E,101001,2021/7/29,17,68.547,233
79001E,101001,2021/7/29,18,66.319,242
79001E,101001,2021/7/29,19,72.844,213
79001E,101001,2021/7/29,20,67.701,179
79001E,101001,2021/7/29,21,72.204,132
79001E,101001,2021/7/29,22,72.476,99
79001E,101001,2021/7/29,23,61.163,59
79001E,101001,2021/7/30,0,73.831,41
79001E,101001,2021/7/30,1,64.543,22
79001E,101001,2021/7/30,2,80.534,7
79001E,101001,2021/7/30,3,80.887,6
79001E,101001,2021/7/30,4,77.8,9
79001E,101001,2021/7/30,5,49.928,24
79001E,101001,2021/7/30,6,71.128,57
79001E,101001,2021/7/30,7,80.785,140
79001E,101001,2021/7/30,8,76.619,169
79001E,101001,2021/7/30,9,72.77,143
79001E,101001,2021/7/30,10,73.651,162
79001E,101001,2021/7/30,11,70.628,188
79001E,101001,2021/7/30,12,70.064,168
79001E,101001,2021/7/30,13,70.489,196
79001E,101001,2021/7/30,14,69.151,193
79001E,101001,2021/7/30,15,69.133,218
79001E,101001,2021/7/30,16,77.044,212
79001E,101001,2021/7/30,17,75.671,236
79001E,101001,2021/7/30,18,73.4,264
79001E,101001,2021/7/30,19,71.076,276
79001E,101001,2021/7/30,20,72.461,213
79001E,101001,2021/7/30,21,70.381,138
79001E,101001,2021/7/30,22,68.203,128
79001E,101001,2021/7/30,23,67.363,63
79001E,101001,2021/7/31,0,63.744,35
79001E,101001,2021/7/31,1,67.07,21
79001E,101001,2021/7/31,2,71.744,19
79001E,101001,2021/7/31,3,64.119,11
79001E,101001,2021/7/31,4,71.791,8
79001E,101001,2021/7/31,5,50.473,17
79001E,101001,2021/7/31,6,68.612,43
79001E,101001,2021/7/31,7,76.828,107
79001E,101001,2021/7/31,8,75.198,152
79001E,101001,2021/7/31,9,68.078,175
79001E,101001,2021/7/31,10,64.993,177
79001E,101001,2021/7/31,11,65.304,161
79001E,101001,2021/7/31,12,64.187,165
79001E,101001,2021/7/31,13,66.273,173
79001E,101001,2021/7/31,14,72.54,167
79001E,101001,2021/7/31,15,65.564,184
79001E,101001,2021/7/31,16,70.053,197
79001E,101001,2021/7/31,17,68.866,205
79001E,101001,2021/7/31,18,67.42,184
79001E,101001,2021/7/31,19,69.417,190
79001E,101001,2021/7/31,20,73.876,170
79001E,101001,2021/7/31,21,63.366,143
79001E,101001,2021/7/31,22,71.984,102
79001E,101001,2021/7/31,23,75.229,58
79001E,101001,2021/8/1,0,64.24,35
79001E,101001,2021/8/1,1,65.464,28
79001E,101001,2021/8/1,2,70.123,15
79001E,101001,2021/8/1,3,57.635,9
79001E,101001,2021/8/1,4,53.835,3
79001E,101001,2021/8/1,5,58.687,15
79001E,101001,2021/8/1,6,68.008,40
79001E,101001,2021/8/1,7,72.577,106
79001E,101001,2021/8/1,8,76.499,110
79001E,101001,2021/8/1,9,69.653,137
79001E,101001,2021/8/1,10,70.8,153
79001E,101001,2021/8/1,11,69.391,149
79001E,101001,2021/8/1,12,67.611,146
79001E,101001,2021/8/1,13,72.71,148
79001E,101001,2021/8/1,14,72.036,202
79001E,101001,2021/8/1,15,72.342,156
79001E,101001,2021/8/1,16,73.202,172
79001E,101001,2021/8/1,17,70.297,228
79001E,101001,2021/8/1,18,75.564,199
79001E,101001,2021/8/1,19,73.322,218
79001E,101001,2021/8/1,20,63.64,178
79001E,101001,2021/8/1,21,66.386,157
79001E,101001,2021/8/1,22,76.499,99
79001E,101001,2021/8/1,23,78.202,53
79001E,101001,2021/8/2,0,74.886,24
79001E,101001,2021/8/2,1,71.774,21
79001E,101001,2021/8/2,2,65.747,17
79001E,101001,2021/8/2,3,75.397,13
79001E,101001,2021/8/2,4,67.607,7
79001E,101001,2021/8/2,5,68.26,20
79001E,101001,2021/8/2,6,74.818,54
79001E,101001,2021/8/2,7,80.606,164
79001E,101001,2021/8/2,8,76.215,177
79001E,101001,2021/8/2,9,71.836,140
79001E,101001,2021/8/2,10,74.541,142
79001E,101001,2021/8/2,11,66.282,135
79001E,101001,2021/8/2,12,69.956,136
79001E,101001,2021/8/2,13,75.203,140
79001E,101001,2021/8/2,14,68.239,136
79001E,101001,2021/8/2,15,64.526,162
79001E,101001,2021/8/2,16,73.556,174
79001E,101001,2021/8/2,17,72.62,177
79001E,101001,2021/8/2,18,74.805,174
79001E,101001,2021/8/2,19,69.604,179
79001E,101001,2021/8/2,20,68.064,158
79001E,101001,2021/8/2,21,70.143,118
79001E,101001,2021/8/2,22,75.596,82
79001E,101001,2021/8/2,23,71.082,43
79001E,101001,2021/8/3,0,77.131,32
79001E,101001,2021/8/3,1,71.661,23
79001E,101001,2021/8/3,2,63.289,13
79001E,101001,2021/8/3,3,56.058,5
79001E,101001,2021/8/3,4,47.871,5
79001E,101001,2021/8/3,5,70.014,9
79001E,101001,2021/8/3,6,68.683,39
79001E,101001,2021/8/3,7,76.778,120
79001E,101001,2021/8/3,8,76.562,151
79001E,101001,2021/8/3,9,76.706,115
79001E,101001,2021/8/3,10,74.198,139
79001E,101001,2021/8/3,11,76.085,131
79001E,101001,2021/8/3,12,76.853,126
79001E,101001,2021/8/3,13,72.065,134
79001E,101001,2021/8/3,14,76.589,167
79001E,101001,2021/8/3,15,71.515,167
79001E,101001,2021/8/3,16,70.429,184
79001E,101001,2021/8/3,17,76.153,174
79001E,101001,2021/8/3,18,71.605,182
79001E,101001,2021/8/3,19,75.472,185
79001E,101001,2021/8/3,20,69.969,114
79001E,101001,2021/8/3,21,77.996,93
79001E,101001,2021/8/3,22,70.639,63
79001E,101001,2021/8/3,23,69.049,35
79001E,101001,2021/8/4,0,73.527,30
79001E,101001,2021/8/4,1,75.881,16
79001E,101001,2021/8/4,2,75.222,8
79001E,101001,2021/8/4,3,70.389,9
79001E,101001,2021/8/4,4,77.657,7
79001E,101001,2021/8/4,5,67.056,10
79001E,101001,2021/8/4,6,78.28,29
79001E,101001,2021/8/4,7,82.973,135
79001E,101001,2021/8/4,8,78.447,148
79001E,101001,2021/8/4,9,76.354,120
79001E,101001,2021/8/4,10,78.079,131
79001E,101001,2021/8/4,11,71.285,123
79001E,101001,2021/8/4,12,72.398,119
79001E,101001,2021/8/4,13,76.009,146
79001E,101001,2021/8/4,14,71.418,180
79001E,101001,2021/8/4,15,71.688,153
79001E,101001,2021/8/4,16,74.52,157
79001E,101001,2021/8/4,17,68.926,171
79001E,101001,2021/8/4,18,73.389,179
79001E,101001,2021/8/4,19,67.595,185
79001E,101001,2021/8/4,20,69.211,140
79001E,101001,2021/8/4,21,69.294,122
79001E,101001,2021/8/4,22,67.562,62
79001E,101001,2021/8/4,23,70.909,48
79001E,101001,2021/8/5,0,76.201,33
79001E,101001,2021/8/5,1,65.222,13
79001E,101001,2021/8/5,2,62.493,7
79001E,101001,2021/8/5,3,66.153,4
79001E,101001,2021/8/5,4,66.432,7
79001E,101001,2021/8/5,5,57.924,11
79001E,101001,2021/8/5,6,75.098,37
79001E,101001,2021/8/5,7,77.33,109
79001E,101001,2021/8/5,8,81.596,142
79001E,101001,2021/8/5,9,72.526,96
79001E,101001,2021/8/5,10,73.313,138
79001E,101001,2021/8/5,11,74.351,122
79001E,101001,2021/8/5,12,78.355,123
79001E,101001,2021/8/5,13,77.198,130
79001E,101001,2021/8/5,14,74.845,152
79001E,101001,2021/8/5,15,75.769,151
79001E,101001,2021/8/5,16,69.191,168
79001E,101001,2021/8/5,17,71.296,190
79001E,101001,2021/8/5,18,69.324,197
79001E,101001,2021/8/5,19,72.067,173
79001E,101001,2021/8/5,20,68.724,151
79001E,101001,2021/8/5,21,71.126,107
79001E,101001,2021/8/5,22,71.984,87
79001E,101001,2021/8/5,23,73.08,46
79001E,101001,2021/8/6,0,81.859,19
79001E,101001,2021/8/6,1,76.781,16
79001E,101001,2021/8/6,2,80.999,11
79001E,101001,2021/8/6,3,68.547,6
79001E,101001,2021/8/6,4,61.866,5
79001E,101001,2021/8/6,5,54.082,8
79001E,101001,2021/8/6,6,77.705,37
79001E,101001,2021/8/6,7,81.081,105
79001E,101001,2021/8/6,8,79.722,131
79001E,101001,2021/8/6,9,68.907,124
79001E,101001,2021/8/6,10,74.993,138
79001E,101001,2021/8/6,11,71.741,123
79001E,101001,2021/8/6,12,72.541,128
79001E,101001,2021/8/6,13,70.747,132
79001E,101001,2021/8/6,14,69.228,161
79001E,101001,2021/8/6,15,76.527,190
79001E,101001,2021/8/6,16,76.957,171
79001E,101001,2021/8/6,17,73.699,223
79001E,101001,2021/8/6,18,72.158,226
79001E,101001,2021/8/6,19,73.233,198
79001E,101001,2021/8/6,20,72.574,156
79001E,101001,2021/8/6,21,79.72,114
79001E,101001,2021/8/6,22,67.585,82
79001E,101001,2021/8/6,23,70.586,58
79001E,101001,2021/8/7,0,69.055,31
79001E,101001,2021/8/7,1,79.211,19
79001E,101001,2021/8/7,2,72.111,9
79001E,101001,2021/8/7,3,70.552,9
79001E,101001,2021/8/7,4,67.242,8
79001E,101001,2021/8/7,5,67.931,11
79001E,101001,2021/8/7,6,71.887,17
79001E,101001,2021/8/7,7,81.775,68
79001E,101001,2021/8/7,8,81.742,119
79001E,101001,2021/8/7,9,75.537,109
79001E,101001,2021/8/7,10,74.616,142
79001E,101001,2021/8/7,11,76.15,160
79001E,101001,2021/8/7,12,81.471,139
79001E,101001,2021/8/7,13,73.855,150
79001E,101001,2021/8/7,14,76.03,157
79001E,101001,2021/8/7,15,69.132,161
79001E,101001,2021/8/7,16,81.72,157
79001E,101001,2021/8/7,17,72.563,189
79001E,101001,2021/8/7,18,78.326,178
79001E,101001,2021/8/7,19,72.052,153
79001E,101001,2021/8/7,20,74.192,129
79001E,101001,2021/8/7,21,78.87,100
79001E,101001,2021/8/7,22,80.069,72
79001E,101001,2021/8/7,23,66.17,50
79001E,101001,2021/8/8,0,77.211,24
79001E,101001,2021/8/8,1,67.868,22
79001E,101001,2021/8/8,2,69.428,8
79001E,101001,2021/8/8,3,79.616,4
79001E,101001,2021/8/8,4,71.62,5
79001E,101001,2021/8/8,5,65.019,10
79001E,101001,2021/8/8,6,78.653,32
79001E,101001,2021/8/8,7,82.56,70
79001E,101001,2021/8/8,8,78.774,97
79001E,101001,2021/8/8,9,79.757,128
79001E,101001,2021/8/8,10,69.22,138
79001E,101001,2021/8/8,11,78.361,152
79001E,101001,2021/8/8,12,80.557,134
79001E,101001,2021/8/8,13,80.22,127
79001E,101001,2021/8/8,14,78.452,165
79001E,101001,2021/8/8,15,78.547,180
79001E,101001,2021/8/8,16,74.718,173
79001E,101001,2021/8/8,17,80.352,202
79001E,101001,2021/8/8,18,79.113,213
79001E,101001,2021/8/8,19,76.366,201
79001E,101001,2021/8/8,20,67.627,181
79001E,101001,2021/8/8,21,67.641,130
79001E,101001,2021/8/8,22,76.699,91
79001E,101001,2021/8/8,23,79.072,46
79001E,101001,2021/8/9,0,76.745,26
79001E,101001,2021/8/9,1,76.92,20
79001E,101001,2021/8/9,2,70.964,6
79001E,101001,2021/8/9,3,69.183,5
79001E,101001,2021/8/9,4,67.232,7
79001E,101001,2021/8/9,5,67.624,11
79001E,101001,2021/8/9,6,74.613,43
79001E,101001,2021/8/9,7,83.772,153
79001E,101001,2021/8/9,8,78.895,188
79001E,101001,2021/8/9,9,76.056,147
79001E,101001,2021/8/9,10,72.844,137
79001E,101001,2021/8/9,11,80.001,127
79001E,101001,2021/8/9,12,77.737,151
79001E,101001,2021/8/9,13,77.234,157
79001E,101001,2021/8/9,14,80.454,147
79001E,101001,2021/8/9,15,79.911,160
79001E,101001,2021/8/9,16,80.194,149
79001E,101001,2021/8/9,17,78.657,177
79001E,101001,2021/8/9,18,70.633,199
79001E,101001,2021/8/9,19,70.754,171
79001E,101001,2021/8/9,20,69.142,127
79001E,101001,2021/8/9,21,80.992,91
79001E,101001,2021/8/9,22,83.251,76
79001E,101001,2021/8/9,23,79.115,45
79001E,101001,2021/8/10,0,73.928,29
79001E,101001,2021/8/10,1,79.421,24
79001E,101001,2021/8/10,2,70.405,11
79001E,101001,2021/8/10,3,69.213,6
79001E,101001,2021/8/10,4,78.306,11
79001E,101001,2021/8/10,5,45.209,14
79001E,101001,2021/8/10,6,79.244,38
79001E,101001,2021/8/10,7,87.003,126
79001E,101001,2021/8/10,8,81.147,154
79001E,101001,2021/8/10,9,77.084,148
79001E,101001,2021/8/10,10,74.563,136
79001E,101001,2021/8/10,11,77.025,128
79001E,101001,2021/8/10,12,72.027,134
79001E,101001,2021/8/10,13,72.769,168
79001E,101001,2021/8/10,14,74.289,176
79001E,101001,2021/8/10,15,74.47,176
79001E,101001,2021/8/10,16,74.933,154
79001E,101001,2021/8/10,17,73.005,166
79001E,101001,2021/8/10,18,77.18,212
79001E,101001,2021/8/10,19,75.409,178
79001E,101001,2021/8/10,20,77.71,132
79001E,101001,2021/8/10,21,82.362,106
79001E,101001,2021/8/10,22,76.605,62
79001E,101001,2021/8/10,23,76.537,41
79001E,101001,2021/8/11,0,80.492,23
79001E,101001,2021/8/11,1,70.832,12
79001E,101001,2021/8/11,2,64.946,7
79001E,101001,2021/8/11,3,73.941,8
79001E,101001,2021/8/11,4,71.447,4
79001E,101001,2021/8/11,5,43.35,12
79001E,101001,2021/8/11,6,83.728,28
79001E,101001,2021/8/11,7,86.468,106
79001E,101001,2021/8/11,8,85.875,142
79001E,101001,2021/8/11,9,74.318,103
79001E,101001,2021/8/11,10,82.181,124
79001E,101001,2021/8/11,11,87.775,114
79001E,101001,2021/8/11,12,76.864,112
79001E,101001,2021/8/11,13,73.742,153
79001E,101001,2021/8/11,14,79.583,157
79001E,101001,2021/8/11,15,72.738,155
79001E,101001,2021/8/11,16,75.962,159
79001E,101001,2021/8/11,17,81.337,161
79001E,101001,2021/8/11,18,78.051,197
79001E,101001,2021/8/11,19,73.927,190
79001E,101001,2021/8/11,20,78.447,133
79001E,101001,2021/8/11,21,84.023,97
79001E,101001,2021/8/11,22,69.611,69
79001E,101001,2021/8/11,23,77.203,42
79001E,101001,2021/8/12,0,80.933,24
79001E,101001,2021/8/12,1,83.115,16
79001E,101001,2021/8/12,2,64.459,5
79001E,101001,2021/8/12,3,71.203,6
79001E,101001,2021/8/12,4,65.861,7
79001E,101001,2021/8/12,5,61.359,9
79001E,101001,2021/8/12,6,78.675,35
79001E,101001,2021/8/12,7,71.14,104
79001E,101001,2021/8/12,8,76.008,144
79001E,101001,2021/8/12,9,71.139,118
79001E,101001,2021/8/12,10,75.038,123
79001E,101001,2021/8/12,11,74.762,121
79001E,101001,2021/8/12,12,74.306,117
79001E,101001,2021/8/12,13,71.313,140
79001E,101001,2021/8/12,14,76.396,163
79001E,101001,2021/8/12,15,73.589,187
79001E,101001,2021/8/12,16,59.015,206
79001E,101001,2021/8/12,17,62.58,205
79001E,101001,2021/8/12,18,70.227,222
79001E,101001,2021/8/12,19,73.238,172
79001E,101001,2021/8/12,20,72.679,123
79001E,101001,2021/8/12,21,73.103,111
79001E,101001,2021/8/12,22,69.097,63
79001E,101001,2021/8/12,23,79.382,29
79001E,101001,2021/8/13,0,79.431,35
79001E,101001,2021/8/13,1,69.304,15
79001E,101001,2021/8/13,2,63.546,6
79001E,101001,2021/8/13,3,77.112,7
79001E,101001,2021/8/13,4,68.785,5
79001E,101001,2021/8/13,5,61.298,11
79001E,101001,2021/8/13,6,73.33,22
79001E,101001,2021/8/13,7,81.303,94
79001E,101001,2021/8/13,8,80.238,149
79001E,101001,2021/8/13,9,73.917,125
79001E,101001,2021/8/13,10,71.207,114
79001E,101001,2021/8/13,11,76.708,85
79001E,101001,2021/8/13,12,74.02,144
79001E,101001,2021/8/13,13,75.569,180
79001E,101001,2021/8/13,14,74.107,180
79001E,101001,2021/8/13,15,72.348,165
79001E,101001,2021/8/13,16,73.897,191
79001E,101001,2021/8/13,17,71.57,211
79001E,101001,2021/8/13,18,72.173,232
79001E,101001,2021/8/13,19,76.936,199
79001E,101001,2021/8/13,20,72.27,179
79001E,101001,2021/8/13,21,64.589,133
79001E,101001,2021/8/13,22,71.602,77
79001E,101001,2021/8/13,23,75.844,51
79001E,101001,2021/8/14,0,71.59,22
79001E,101001,2021/8/14,1,72.322,11
79001E,101001,2021/8/14,2,69.643,8
79001E,101001,2021/8/14,3,83.577,8
79001E,101001,2021/8/14,4,73.317,7
79001E,101001,2021/8/14,5,66.959,11
79001E,101001,2021/8/14,6,70.4,36
79001E,101001,2021/8/14,7,83.42,72
79001E,101001,2021/8/14,8,78.081,119
79001E,101001,2021/8/14,9,74.975,144
79001E,101001,2021/8/14,10,69.959,170
79001E,101001,2021/8/14,11,64.056,162
79001E,101001,2021/8/14,12,69.071,161
79001E,101001,2021/8/14,13,73.385,146
79001E,101001,2021/8/14,14,69.551,157
79001E,101001,2021/8/14,15,62.472,169
79001E,101001,2021/8/14,16,73.915,181
79001E,101001,2021/8/14,17,71.46,175
79001E,101001,2021/8/14,18,70.54,195
79001E,101001,2021/8/14,19,72.348,191
79001E,101001,2021/8/14,20,69.149,175
79001E,101001,2021/8/14,21,77.173,116
79001E,101001,2021/8/14,22,74.999,59
79001E,101001,2021/8/14,23,66.903,48
79001E,101001,2021/8/15,0,71.485,35
79001E,101001,2021/8/15,1,71.533,17
79001E,101001,2021/8/15,2,71.987,16
79001E,101001,2021/8/15,3,61.233,6
79001E,101001,2021/8/15,4,75.035,4
79001E,101001,2021/8/15,5,57.599,11
79001E,101001,2021/8/15,6,78.404,37
79001E,101001,2021/8/15,7,81.778,79
79001E,101001,2021/8/15,8,80.363,113
79001E,101001,2021/8/15,9,79.517,142
79001E,101001,2021/8/15,10,74.729,134
79001E,101001,2021/8/15,11,72.321,173
79001E,101001,2021/8/15,12,79.063,129
79001E,101001,2021/8/15,13,75.685,173
79001E,101001,2021/8/15,14,76.538,180
79001E,101001,2021/8/15,15,70.721,188
79001E,101001,2021/8/15,16,73.935,200
79001E,101001,2021/8/15,17,76.557,195
79001E,101001,2021/8/15,18,69.951,235
79001E,101001,2021/8/15,19,69.624,244
79001E,101001,2021/8/15,20,73.522,171
79001E,101001,2021/8/15,21,72.049,129
79001E,101001,2021/8/15,22,77.066,87
79001E,101001,2021/8/15,23,71.211,50
79001E,101001,2021/8/16,0,77.136,21
79001E,101001,2021/8/16,1,80.399,20
79001E,101001,2021/8/16,2,80.452,9
79001E,101001,2021/8/16,3,78.349,3
79001E,101001,2021/8/16,4,64.074,5
79001E,101001,2021/8/16,5,58.188,11
79001E,101001,2021/8/16,6,66.192,35
79001E,101001,2021/8/16,7,78.52,157
79001E,101001,2021/8/16,8,74.882,186
79001E,101001,2021/8/16,9,75.122,130
79001E,101001,2021/8/16,10,73.334,128
79001E,101001,2021/8/16,11,76.341,121
79001E,101001,2021/8/16,12,74.803,137
79001E,101001,2021/8/16,13,75.934,160
79001E,101001,2021/8/16,14,70.516,162
79001E,101001,2021/8/16,15,70.686,164
79001E,101001,2021/8/16,16,75.571,146
79001E,101001,2021/8/16,17,72.057,168
79001E,101001,2021/8/16,18,72.259,170
79001E,101001,2021/8/16,19,74.233,206
79001E,101001,2021/8/16,20,65.758,96
79001E,101001,2021/8/16,21,74.508,91
79001E,101001,2021/8/16,22,76.054,60
79001E,101001,2021/8/16,23,70.128,42
79001E,101001,2021/8/17,0,77.195,38
79001E,101001,2021/8/17,1,82.095,22
79001E,101001,2021/8/17,2,78.041,15
79001E,101001,2021/8/17,3,73.288,4
79001E,101001,2021/8/17,4,76.653,4
79001E,101001,2021/8/17,5,60.621,14
79001E,101001,2021/8/17,6,69.329,40
79001E,101001,2021/8/17,7,80.255,101
79001E,101001,2021/8/17,8,81.36,175
79001E,101001,2021/8/17,9,74.841,142
79001E,101001,2021/8/17,10,69.972,119
79001E,101001,2021/8/17,11,77.259,114
79001E,101001,2021/8/17,12,79.474,136
