出口站点,日期,小时,分钟,车流量
2005,2021/7/4,14,20,2
2005,2021/7/4,14,25,1
2005,2021/7/4,14,40,1
2005,2021/7/4,14,55,1
2005,2021/7/4,15,15,2
2005,2021/7/4,15,20,1
2005,2021/7/4,15,25,2
2005,2021/7/4,15,45,1
2005,2021/7/4,16,5,3
2005,2021/7/4,16,15,1
2005,2021/7/4,16,45,2
2005,2021/7/4,16,50,1
2005,2021/7/4,17,10,1
2005,2021/7/4,17,30,1
2005,2021/7/4,17,40,1
2005,2021/7/4,17,50,2
2005,2021/7/4,18,25,1
2005,2021/7/4,18,40,1
2005,2021/7/4,18,50,2
2005,2021/7/4,19,0,1
2005,2021/7/4,19,15,1
2005,2021/7/4,19,40,1
2005,2021/7/4,19,45,2
2005,2021/7/4,19,50,2
2005,2021/7/4,20,15,1
2005,2021/7/4,20,20,2
2005,2021/7/4,20,40,1
2005,2021/7/4,20,45,1
2005,2021/7/4,21,25,1
2005,2021/7/4,21,50,1
2005,2021/7/4,22,5,1
2005,2021/7/4,22,20,1
2005,2021/7/4,22,45,1
2005,2021/7/4,22,55,1
2005,2021/7/4,23,0,1
2005,2021/7/4,23,40,1
2005,2021/7/4,23,45,1
2005,2021/7/4,23,55,1
2005,2021/7/5,3,0,1
2005,2021/7/5,3,15,1
2005,2021/7/5,3,40,1
2005,2021/7/5,3,50,1
2005,2021/7/5,5,55,1
2005,2021/7/5,6,15,1
2005,2021/7/5,6,40,1
2005,2021/7/5,6,45,2
2005,2021/7/5,6,55,1
2005,2021/7/5,7,30,1
2005,2021/7/5,7,45,2
2005,2021/7/5,8,25,1
2005,2021/7/5,9,20,3
2005,2021/7/5,9,25,2
2005,2021/7/5,9,35,1
2005,2021/7/5,9,45,1
2005,2021/7/5,10,0,1
2005,2021/7/5,10,5,1
2005,2021/7/5,10,10,1
2005,2021/7/5,10,15,1
2005,2021/7/5,10,20,1
2005,2021/7/5,10,35,2
2005,2021/7/5,10,55,1
2005,2021/7/5,11,0,1
2005,2021/7/5,11,5,2
2005,2021/7/5,11,20,1
2005,2021/7/5,11,25,1
2005,2021/7/5,11,35,3
2005,2021/7/5,11,45,1
2005,2021/7/5,12,10,1
2005,2021/7/5,12,40,2
2005,2021/7/5,12,45,2
2005,2021/7/5,12,55,1
2005,2021/7/5,13,15,1
2005,2021/7/5,13,20,1
2005,2021/7/5,13,30,1
2005,2021/7/5,14,0,1
2005,2021/7/5,14,25,2
2005,2021/7/5,14,35,1
2005,2021/7/5,14,45,1
2005,2021/7/5,15,0,1
2005,2021/7/5,15,15,1
2005,2021/7/5,15,20,1
2005,2021/7/5,15,25,1
2005,2021/7/5,15,30,1
2005,2021/7/5,15,35,1
2005,2021/7/5,15,55,2
2005,2021/7/5,16,0,1
2005,2021/7/5,16,10,1
2005,2021/7/5,16,25,2
2005,2021/7/5,16,30,1
2005,2021/7/5,16,40,1
2005,2021/7/5,16,50,1
2005,2021/7/5,17,5,2
2005,2021/7/5,17,15,1
2005,2021/7/5,17,20,1
2005,2021/7/5,17,40,1
2005,2021/7/5,17,55,1
2005,2021/7/5,18,5,1
2005,2021/7/5,18,10,1
2005,2021/7/5,18,25,2
2005,2021/7/5,18,30,2
2005,2021/7/5,18,40,1
2005,2021/7/5,18,55,3
2005,2021/7/5,19,30,3
2005,2021/7/5,19,35,2
2005,2021/7/5,19,40,2
2005,2021/7/5,19,55,2
2005,2021/7/5,20,0,1
2005,2021/7/5,20,20,1
2005,2021/7/5,20,35,1
2005,2021/7/5,20,45,1
2005,2021/7/5,21,0,1
2005,2021/7/5,21,25,1
2005,2021/7/5,21,50,1
2005,2021/7/5,22,15,1
2005,2021/7/5,22,50,1
2005,2021/7/5,23,5,1
2005,2021/7/5,23,25,1
2005,2021/7/5,23,40,1
2005,2021/7/5,23,45,1
2005,2021/7/5,23,55,1
2005,2021/7/6,0,10,1
2005,2021/7/6,2,55,1
2005,2021/7/6,3,55,1
2005,2021/7/6,7,0,1
2005,2021/7/6,7,20,1
2005,2021/7/6,7,25,1
2005,2021/7/6,7,35,1
2005,2021/7/6,8,5,1
2005,2021/7/6,8,15,1
2005,2021/7/6,8,25,1
2005,2021/7/6,8,30,1
2005,2021/7/6,8,55,1
2005,2021/7/6,9,0,1
2005,2021/7/6,9,15,1
2005,2021/7/6,9,25,1
2005,2021/7/6,9,35,1
2005,2021/7/6,9,40,1
2005,2021/7/6,9,50,2
2005,2021/7/6,10,5,1
2005,2021/7/6,10,15,1
2005,2021/7/6,10,25,1
2005,2021/7/6,10,35,1
2005,2021/7/6,10,40,1
2005,2021/7/6,10,50,1
2005,2021/7/6,11,10,2
2005,2021/7/6,11,25,2
2005,2021/7/6,11,35,1
2005,2021/7/6,11,40,1
2005,2021/7/6,11,50,1
2005,2021/7/6,12,5,1
2005,2021/7/6,12,15,1
2005,2021/7/6,12,20,1
2005,2021/7/6,12,25,1
2005,2021/7/6,12,55,1
2005,2021/7/6,13,5,1
2005,2021/7/6,13,10,2
2005,2021/7/6,13,30,1
2005,2021/7/6,13,45,1
2005,2021/7/6,13,55,1
2005,2021/7/6,14,5,1
2005,2021/7/6,14,10,1
2005,2021/7/6,14,15,1
2005,2021/7/6,14,20,1
2005,2021/7/6,14,30,1
2005,2021/7/6,14,40,1
2005,2021/7/6,14,45,2
2005,2021/7/6,14,50,3
2005,2021/7/6,15,0,2
2005,2021/7/6,15,10,2
2005,2021/7/6,15,20,1
2005,2021/7/6,15,35,2
2005,2021/7/6,15,40,1
2005,2021/7/6,15,45,1
2005,2021/7/6,15,50,1
2005,2021/7/6,16,15,1
2005,2021/7/6,16,20,2
2005,2021/7/6,16,25,1
2005,2021/7/6,16,30,2
2005,2021/7/6,16,35,1
2005,2021/7/6,16,40,1
2005,2021/7/6,17,15,1
2005,2021/7/6,17,25,1
2005,2021/7/6,18,5,1
2005,2021/7/6,18,15,1
2005,2021/7/6,18,20,2
2005,2021/7/6,18,25,2
2005,2021/7/6,18,35,2
2005,2021/7/6,18,40,1
2005,2021/7/6,18,50,1
2005,2021/7/6,18,55,2
2005,2021/7/6,19,10,1
2005,2021/7/6,19,20,1
2005,2021/7/6,19,55,1
2005,2021/7/6,20,10,1
2005,2021/7/6,20,30,1
2005,2021/7/6,21,30,1
2005,2021/7/6,21,35,1
2005,2021/7/6,21,40,1
2005,2021/7/6,21,45,2
2005,2021/7/6,21,55,2
2005,2021/7/6,22,20,1
2005,2021/7/6,22,55,1
2005,2021/7/6,23,0,1
2005,2021/7/6,23,30,1
2005,2021/7/7,0,45,1
2005,2021/7/7,1,20,1
2005,2021/7/7,2,30,1
2005,2021/7/7,4,25,1
2005,2021/7/7,5,45,1
2005,2021/7/7,6,0,1
2005,2021/7/7,6,30,1
2005,2021/7/7,6,45,1
2005,2021/7/7,7,25,3
2005,2021/7/7,7,30,2
2005,2021/7/7,7,45,1
2005,2021/7/7,7,55,1
2005,2021/7/7,9,0,1
2005,2021/7/7,9,30,2
2005,2021/7/7,9,35,1
2005,2021/7/7,9,40,1
2005,2021/7/7,9,55,3
2005,2021/7/7,10,10,1
2005,2021/7/7,10,15,1
2005,2021/7/7,10,20,1
2005,2021/7/7,10,25,2
2005,2021/7/7,10,40,1
2005,2021/7/7,10,45,1
2005,2021/7/7,10,50,1
2005,2021/7/7,11,0,1
2005,2021/7/7,11,25,2
2005,2021/7/7,11,30,1
2005,2021/7/7,11,35,1
2005,2021/7/7,11,40,1
2005,2021/7/7,12,0,1
2005,2021/7/7,12,5,1
2005,2021/7/7,12,10,1
2005,2021/7/7,12,20,1
2005,2021/7/7,12,35,2
2005,2021/7/7,12,40,1
2005,2021/7/7,13,10,1
2005,2021/7/7,13,15,2
2005,2021/7/7,13,35,1
2005,2021/7/7,13,55,1
2005,2021/7/7,14,30,1
2005,2021/7/7,14,40,1
2005,2021/7/7,14,50,1
2005,2021/7/7,15,0,1
2005,2021/7/7,15,15,1
2005,2021/7/7,15,35,1
2005,2021/7/7,15,45,1
2005,2021/7/7,15,50,1
2005,2021/7/7,15,55,1
2005,2021/7/7,16,0,2
2005,2021/7/7,16,5,1
2005,2021/7/7,16,10,1
2005,2021/7/7,16,15,1
2005,2021/7/7,16,20,1
2005,2021/7/7,16,30,1
2005,2021/7/7,16,40,1
2005,2021/7/7,17,5,1
2005,2021/7/7,17,10,1
2005,2021/7/7,17,20,1
2005,2021/7/7,17,30,1
2005,2021/7/7,17,45,2
2005,2021/7/7,17,55,1
2005,2021/7/7,18,0,1
2005,2021/7/7,18,25,4
2005,2021/7/7,18,30,1
2005,2021/7/7,18,50,1
2005,2021/7/7,18,55,2
2005,2021/7/7,19,15,1
2005,2021/7/7,19,20,1
2005,2021/7/7,19,30,1
2005,2021/7/7,19,35,1
2005,2021/7/7,19,40,1
2005,2021/7/7,19,45,1
2005,2021/7/7,19,50,1
2005,2021/7/7,20,5,2
2005,2021/7/7,20,10,2
2005,2021/7/7,20,15,2
2005,2021/7/7,20,40,1
2005,2021/7/7,21,25,1
2005,2021/7/7,21,30,1
2005,2021/7/7,21,45,1
2005,2021/7/7,22,15,1
2005,2021/7/7,22,45,1
2005,2021/7/7,23,5,2
2005,2021/7/7,23,45,1
2005,2021/7/8,0,30,2
2005,2021/7/8,1,45,1
2005,2021/7/8,2,50,1
2005,2021/7/8,6,30,1
2005,2021/7/8,6,40,1
2005,2021/7/8,6,55,1
2005,2021/7/8,7,30,1
2005,2021/7/8,7,40,1
2005,2021/7/8,8,15,1
2005,2021/7/8,8,30,1
2005,2021/7/8,9,10,1
2005,2021/7/8,9,15,3
2005,2021/7/8,9,20,1
2005,2021/7/8,9,25,1
2005,2021/7/8,9,30,1
2005,2021/7/8,9,35,1
2005,2021/7/8,9,50,1
2005,2021/7/8,9,55,1
2005,2021/7/8,10,5,2
2005,2021/7/8,10,10,1
2005,2021/7/8,10,20,1
2005,2021/7/8,10,30,1
2005,2021/7/8,10,35,1
2005,2021/7/8,11,0,3
2005,2021/7/8,11,5,1
2005,2021/7/8,11,10,3
2005,2021/7/8,11,15,1
2005,2021/7/8,11,20,1
2005,2021/7/8,11,25,2
2005,2021/7/8,11,35,2
2005,2021/7/8,11,40,1
2005,2021/7/8,12,0,1
2005,2021/7/8,12,10,1
2005,2021/7/8,12,35,1
2005,2021/7/8,12,40,1
2005,2021/7/8,12,45,2
2005,2021/7/8,13,20,1
2005,2021/7/8,13,35,2
2005,2021/7/8,13,50,1
2005,2021/7/8,13,55,1
2005,2021/7/8,14,0,2
2005,2021/7/8,14,5,1
2005,2021/7/8,14,10,1
2005,2021/7/8,14,30,1
2005,2021/7/8,14,35,1
2005,2021/7/8,15,10,2
2005,2021/7/8,15,45,1
2005,2021/7/8,16,20,1
2005,2021/7/8,16,25,1
2005,2021/7/8,16,30,1
2005,2021/7/8,16,35,1
2005,2021/7/8,16,45,1
2005,2021/7/8,17,0,1
2005,2021/7/8,17,10,1
2005,2021/7/8,17,15,1
2005,2021/7/8,17,25,2
2005,2021/7/8,17,35,2
2005,2021/7/8,17,40,1
2005,2021/7/8,18,10,1
2005,2021/7/8,18,25,3
2005,2021/7/8,19,10,1
2005,2021/7/8,19,15,2
2005,2021/7/8,19,30,1
2005,2021/7/8,19,50,2
2005,2021/7/8,20,0,1
2005,2021/7/8,20,15,2
2005,2021/7/8,20,25,1
2005,2021/7/8,20,35,1
2005,2021/7/8,20,40,1
2005,2021/7/8,20,50,1
2005,2021/7/8,21,15,1
2005,2021/7/8,21,35,2
2005,2021/7/8,22,0,1
2005,2021/7/8,22,30,4
2005,2021/7/8,22,35,1
2005,2021/7/8,22,45,1
2005,2021/7/8,23,15,1
2005,2021/7/9,0,35,1
2005,2021/7/9,0,50,1
2005,2021/7/9,2,55,1
2005,2021/7/9,3,35,1
2005,2021/7/9,6,25,1
2005,2021/7/9,6,35,1
2005,2021/7/9,6,45,1
2005,2021/7/9,6,50,2
2005,2021/7/9,6,55,1
2005,2021/7/9,7,10,1
2005,2021/7/9,7,15,1
2005,2021/7/9,7,20,1
2005,2021/7/9,8,0,1
2005,2021/7/9,8,20,1
2005,2021/7/9,8,25,1
2005,2021/7/9,8,35,1
2005,2021/7/9,8,40,1
2005,2021/7/9,8,50,1
2005,2021/7/9,8,55,2
2005,2021/7/9,9,0,1
2005,2021/7/9,9,5,2
2005,2021/7/9,9,10,1
2005,2021/7/9,9,15,1
2005,2021/7/9,9,25,1
2005,2021/7/9,9,30,1
2005,2021/7/9,9,40,1
2005,2021/7/9,9,45,1
2005,2021/7/9,9,50,1
2005,2021/7/9,9,55,1
2005,2021/7/9,10,0,2
2005,2021/7/9,10,5,1
2005,2021/7/9,10,10,2
2005,2021/7/9,10,15,1
2005,2021/7/9,10,25,1
2005,2021/7/9,10,30,1
2005,2021/7/9,10,40,1
2005,2021/7/9,10,45,1
2005,2021/7/9,10,50,3
2005,2021/7/9,10,55,1
2005,2021/7/9,11,25,2
2005,2021/7/9,11,35,2
2005,2021/7/9,11,40,1
2005,2021/7/9,11,50,1
2005,2021/7/9,11,55,1
2005,2021/7/9,12,5,2
2005,2021/7/9,12,25,1
2005,2021/7/9,12,30,1
2005,2021/7/9,12,40,1
2005,2021/7/9,12,50,1
2005,2021/7/9,13,0,1
2005,2021/7/9,13,5,2
2005,2021/7/9,13,10,2
2005,2021/7/9,13,30,1
2005,2021/7/9,15,5,1
2005,2021/7/9,15,10,1
2005,2021/7/9,15,15,1
2005,2021/7/9,15,20,2
2005,2021/7/9,15,35,1
2005,2021/7/9,15,40,1
2005,2021/7/9,15,55,1
2005,2021/7/9,16,10,1
2005,2021/7/9,16,15,1
2005,2021/7/9,16,25,1
2005,2021/7/9,16,30,2
2005,2021/7/9,16,40,1
2005,2021/7/9,16,50,2
2005,2021/7/9,17,5,1
2005,2021/7/9,17,10,1
2005,2021/7/9,17,15,1
2005,2021/7/9,17,30,1
2005,2021/7/9,17,45,1
2005,2021/7/9,17,50,3
2005,2021/7/9,17,55,1
2005,2021/7/9,18,10,1
2005,2021/7/9,18,15,2
2005,2021/7/9,18,25,2
2005,2021/7/9,18,30,1
2005,2021/7/9,18,40,1
2005,2021/7/9,18,55,1
2005,2021/7/9,19,20,1
2005,2021/7/9,19,40,1
2005,2021/7/9,19,45,1
2005,2021/7/9,19,50,2
2005,2021/7/9,20,5,1
2005,2021/7/9,20,20,1
2005,2021/7/9,20,30,2
2005,2021/7/9,20,35,1
2005,2021/7/9,20,40,1
2005,2021/7/9,20,50,1
2005,2021/7/9,21,20,2
2005,2021/7/9,21,25,1
2005,2021/7/9,21,30,1
2005,2021/7/9,21,50,1
2005,2021/7/9,21,55,1
2005,2021/7/9,22,5,1
2005,2021/7/9,22,25,1
2005,2021/7/9,23,35,1
2005,2021/7/10,0,0,1
2005,2021/7/10,2,30,1
2005,2021/7/10,5,55,1
2005,2021/7/10,6,5,1
2005,2021/7/10,6,10,1
2005,2021/7/10,6,25,1
2005,2021/7/10,6,30,2
2005,2021/7/10,6,40,1
2005,2021/7/10,6,55,2
2005,2021/7/10,7,0,1
2005,2021/7/10,7,10,2
2005,2021/7/10,7,20,1
2005,2021/7/10,7,40,1
2005,2021/7/10,8,15,1
2005,2021/7/10,8,20,1
2005,2021/7/10,8,40,1
2005,2021/7/10,8,45,1
2005,2021/7/10,8,55,1
2005,2021/7/10,9,0,1
2005,2021/7/10,9,25,1
2005,2021/7/10,9,30,1
2005,2021/7/10,9,45,2
2005,2021/7/10,9,50,1
2005,2021/7/10,9,55,1
2005,2021/7/10,10,5,3
2005,2021/7/10,10,10,1
2005,2021/7/10,10,15,2
2005,2021/7/10,10,30,3
2005,2021/7/10,10,35,1
2005,2021/7/10,10,40,3
2005,2021/7/10,10,50,1
2005,2021/7/10,10,55,2
2005,2021/7/10,11,0,1
2005,2021/7/10,11,5,1
2005,2021/7/10,11,15,1
2005,2021/7/10,11,25,1
2005,2021/7/10,11,30,2
2005,2021/7/10,11,40,1
2005,2021/7/10,11,50,1
2005,2021/7/10,12,0,2
2005,2021/7/10,12,25,1
2005,2021/7/10,12,30,1
2005,2021/7/10,12,45,3
2005,2021/7/10,12,55,1
2005,2021/7/10,13,5,1
2005,2021/7/10,13,15,1
2005,2021/7/10,13,20,1
2005,2021/7/10,13,35,1
2005,2021/7/10,14,0,1
2005,2021/7/10,14,5,1
2005,2021/7/10,14,10,1
2005,2021/7/10,14,20,1
2005,2021/7/10,14,25,2
2005,2021/7/10,14,55,1
2005,2021/7/10,15,5,2
2005,2021/7/10,15,15,1
2005,2021/7/10,15,25,1
2005,2021/7/10,15,45,1
2005,2021/7/10,15,55,1
2005,2021/7/10,16,0,1
2005,2021/7/10,16,10,1
2005,2021/7/10,16,15,1
2005,2021/7/10,16,20,1
2005,2021/7/10,16,30,1
2005,2021/7/10,16,35,1
2005,2021/7/10,16,50,1
2005,2021/7/10,16,55,3
2005,2021/7/10,17,10,1
2005,2021/7/10,17,20,1
2005,2021/7/10,17,25,1
2005,2021/7/10,18,20,1
2005,2021/7/10,18,25,1
2005,2021/7/10,18,30,1
2005,2021/7/10,18,35,2
2005,2021/7/10,18,40,1
2005,2021/7/10,18,50,1
2005,2021/7/10,18,55,1
2005,2021/7/10,19,5,2
2005,2021/7/10,19,15,1
2005,2021/7/10,19,20,1
2005,2021/7/10,19,25,1
2005,2021/7/10,19,55,3
2005,2021/7/10,20,5,1
2005,2021/7/10,20,30,1
2005,2021/7/10,20,35,2
2005,2021/7/10,20,50,1
2005,2021/7/10,21,5,1
2005,2021/7/10,21,10,1
2005,2021/7/10,21,25,1
2005,2021/7/10,21,50,1
2005,2021/7/10,22,5,1
2005,2021/7/10,22,30,1
2005,2021/7/10,22,55,1
2005,2021/7/10,23,0,1
2005,2021/7/10,23,35,2
2005,2021/7/11,0,5,1
2005,2021/7/11,1,0,1
2005,2021/7/11,1,40,1
2005,2021/7/11,1,45,2
2005,2021/7/11,3,20,1
2005,2021/7/11,3,35,2
2005,2021/7/11,5,30,1
2005,2021/7/11,5,55,1
2005,2021/7/11,6,50,1
2005,2021/7/11,7,25,2
2005,2021/7/11,8,15,1
2005,2021/7/11,8,25,2
2005,2021/7/11,8,40,2
2005,2021/7/11,9,0,2
2005,2021/7/11,9,5,1
2005,2021/7/11,9,10,2
2005,2021/7/11,9,15,1
2005,2021/7/11,9,25,3
2005,2021/7/11,9,30,1
2005,2021/7/11,9,40,1
2005,2021/7/11,9,50,1
2005,2021/7/11,9,55,1
2005,2021/7/11,10,0,2
2005,2021/7/11,10,5,1
2005,2021/7/11,10,15,1
2005,2021/7/11,10,50,2
2005,2021/7/11,10,55,2
2005,2021/7/11,11,0,1
2005,2021/7/11,11,5,2
2005,2021/7/11,11,15,2
2005,2021/7/11,11,30,1
2005,2021/7/11,11,40,1
2005,2021/7/11,11,45,1
2005,2021/7/11,12,15,1
2005,2021/7/11,12,20,1
2005,2021/7/11,12,45,1
2005,2021/7/11,13,0,1
2005,2021/7/11,13,15,2
2005,2021/7/11,13,20,1
2005,2021/7/11,13,35,1
2005,2021/7/11,13,50,1
2005,2021/7/11,14,0,1
2005,2021/7/11,14,15,1
2005,2021/7/11,14,30,1
2005,2021/7/11,14,40,1
2005,2021/7/11,15,10,1
2005,2021/7/11,15,15,1
2005,2021/7/11,15,35,2
2005,2021/7/11,15,50,2
2005,2021/7/11,16,20,1
2005,2021/7/11,16,30,2
2005,2021/7/11,16,35,1
2005,2021/7/11,16,45,1
2005,2021/7/11,16,50,3
2005,2021/7/11,17,0,1
2005,2021/7/11,17,30,1
2005,2021/7/11,17,35,1
2005,2021/7/11,17,40,1
2005,2021/7/11,17,45,1
2005,2021/7/11,17,50,1
2005,2021/7/11,17,55,2
2005,2021/7/11,18,0,1
2005,2021/7/11,18,5,1
2005,2021/7/11,18,10,2
2005,2021/7/11,18,15,2
2005,2021/7/11,18,25,1
2005,2021/7/11,18,50,1
2005,2021/7/11,18,55,1
2005,2021/7/11,19,10,2
2005,2021/7/11,19,15,1
2005,2021/7/11,19,40,1
2005,2021/7/11,19,45,3
2005,2021/7/11,19,50,1
2005,2021/7/11,20,10,1
2005,2021/7/11,20,20,1
2005,2021/7/11,20,30,1
2005,2021/7/11,20,55,1
2005,2021/7/11,21,5,1
2005,2021/7/11,21,10,1
2005,2021/7/11,21,25,2
2005,2021/7/11,21,40,2
2005,2021/7/11,22,45,1
2005,2021/7/11,23,20,1
2005,2021/7/11,23,35,2
2005,2021/7/12,0,20,1
2005,2021/7/12,1,15,1
2005,2021/7/12,3,35,1
2005,2021/7/12,4,35,1
2005,2021/7/12,6,35,1
2005,2021/7/12,7,25,1
2005,2021/7/12,7,40,1
2005,2021/7/12,8,30,1
2005,2021/7/12,8,50,1
2005,2021/7/12,8,55,1
2005,2021/7/12,9,0,1
2005,2021/7/12,9,10,3
2005,2021/7/12,9,15,1
2005,2021/7/12,9,45,4
2005,2021/7/12,10,0,1
2005,2021/7/12,10,5,2
2005,2021/7/12,10,15,2
2005,2021/7/12,10,25,1
2005,2021/7/12,10,35,2
2005,2021/7/12,10,50,1
2005,2021/7/12,10,55,1
2005,2021/7/12,11,15,2
2005,2021/7/12,11,35,2
2005,2021/7/12,11,50,2
2005,2021/7/12,11,55,1
2005,2021/7/12,12,0,1
2005,2021/7/12,12,15,3
2005,2021/7/12,12,20,1
2005,2021/7/12,12,25,2
2005,2021/7/12,12,45,2
2005,2021/7/12,12,50,2
2005,2021/7/12,13,25,1
2005,2021/7/12,13,35,1
2005,2021/7/12,13,40,2
2005,2021/7/12,13,50,2
2005,2021/7/12,14,0,1
2005,2021/7/12,14,35,1
2005,2021/7/12,14,45,1
2005,2021/7/12,14,50,1
2005,2021/7/12,14,55,1
2005,2021/7/12,15,0,1
2005,2021/7/12,15,5,1
2005,2021/7/12,15,10,1
2005,2021/7/12,15,35,1
2005,2021/7/12,15,45,2
2005,2021/7/12,15,55,1
2005,2021/7/12,16,5,1
2005,2021/7/12,16,15,2
2005,2021/7/12,16,20,2
2005,2021/7/12,16,25,3
2005,2021/7/12,16,30,1
2005,2021/7/12,16,40,1
2005,2021/7/12,16,45,3
2005,2021/7/12,16,50,1
2005,2021/7/12,17,0,1
2005,2021/7/12,17,15,1
2005,2021/7/12,17,25,1
2005,2021/7/12,17,40,1
2005,2021/7/12,18,5,2
2005,2021/7/12,18,25,2
2005,2021/7/12,18,30,1
2005,2021/7/12,18,40,1
2005,2021/7/12,18,45,1
2005,2021/7/12,19,0,1
2005,2021/7/12,19,20,1
2005,2021/7/12,19,25,1
2005,2021/7/12,19,40,1
2005,2021/7/12,20,0,2
2005,2021/7/12,20,10,2
2005,2021/7/12,20,20,1
2005,2021/7/12,20,30,1
2005,2021/7/12,20,35,1
2005,2021/7/12,20,45,1
2005,2021/7/12,20,55,1
2005,2021/7/12,21,0,1
2005,2021/7/12,21,10,1
2005,2021/7/12,21,15,1
2005,2021/7/12,21,20,1
2005,2021/7/12,21,25,1
2005,2021/7/12,21,40,1
2005,2021/7/12,22,5,1
2005,2021/7/12,22,10,2
2005,2021/7/12,22,35,1
2005,2021/7/12,22,45,1
2005,2021/7/12,23,30,1
2005,2021/7/13,1,30,1
2005,2021/7/13,4,35,1
2005,2021/7/13,4,40,1
2005,2021/7/13,5,25,1
2005,2021/7/13,6,45,1
2005,2021/7/13,6,55,1
2005,2021/7/13,8,0,2
2005,2021/7/13,8,30,1
2005,2021/7/13,8,55,1
2005,2021/7/13,9,0,3
2005,2021/7/13,9,5,1
2005,2021/7/13,9,10,1
2005,2021/7/13,9,30,1
2005,2021/7/13,9,40,2
2005,2021/7/13,9,55,1
2005,2021/7/13,10,5,1
2005,2021/7/13,10,10,3
2005,2021/7/13,10,20,1
2005,2021/7/13,10,25,1
2005,2021/7/13,10,30,1
2005,2021/7/13,10,35,2
2005,2021/7/13,10,45,2
2005,2021/7/13,10,50,1
2005,2021/7/13,10,55,1
2005,2021/7/13,11,0,1
2005,2021/7/13,11,5,1
2005,2021/7/13,11,15,2
2005,2021/7/13,11,25,2
2005,2021/7/13,11,35,1
2005,2021/7/13,11,40,1
2005,2021/7/13,11,50,2
2005,2021/7/13,12,15,1
2005,2021/7/13,12,30,1
2005,2021/7/13,12,50,2
2005,2021/7/13,12,55,1
2005,2021/7/13,13,5,1
2005,2021/7/13,13,10,1
2005,2021/7/13,13,20,1
2005,2021/7/13,13,25,1
2005,2021/7/13,13,30,1
2005,2021/7/13,13,40,2
2005,2021/7/13,13,55,1
2005,2021/7/13,14,0,1
2005,2021/7/13,14,30,2
2005,2021/7/13,14,40,1
2005,2021/7/13,14,45,2
2005,2021/7/13,14,55,1
2005,2021/7/13,15,5,1
2005,2021/7/13,15,10,1
2005,2021/7/13,15,20,1
2005,2021/7/13,15,25,1
2005,2021/7/13,15,35,1
2005,2021/7/13,15,40,2
2005,2021/7/13,15,45,1
2005,2021/7/13,15,55,1
2005,2021/7/13,16,5,1
2005,2021/7/13,16,10,1
2005,2021/7/13,16,25,3
2005,2021/7/13,16,40,1
2005,2021/7/13,16,45,1
2005,2021/7/13,16,50,2
2005,2021/7/13,16,55,2
2005,2021/7/13,17,0,1
2005,2021/7/13,17,25,2
2005,2021/7/13,18,15,1
2005,2021/7/13,18,25,3
2005,2021/7/13,18,35,1
2005,2021/7/13,18,40,1
2005,2021/7/13,18,55,1
2005,2021/7/13,19,45,1
2005,2021/7/13,19,50,1
2005,2021/7/13,20,20,1
2005,2021/7/13,21,10,1
2005,2021/7/13,21,15,1
2005,2021/7/13,21,25,2
2005,2021/7/13,21,40,1
2005,2021/7/13,22,20,1
2005,2021/7/13,22,35,1
2005,2021/7/13,22,55,1
2005,2021/7/13,23,10,1
2005,2021/7/13,23,15,1
2005,2021/7/13,23,35,1
2005,2021/7/13,23,40,2
2005,2021/7/14,0,40,1
2005,2021/7/14,2,55,1
2005,2021/7/14,3,50,1
2005,2021/7/14,4,50,1
2005,2021/7/14,6,5,1
2005,2021/7/14,6,55,1
2005,2021/7/14,8,30,2
2005,2021/7/14,8,50,1
2005,2021/7/14,9,10,1
2005,2021/7/14,9,15,1
2005,2021/7/14,9,30,1
2005,2021/7/14,9,45,1
2005,2021/7/14,9,55,1
2005,2021/7/14,10,0,2
2005,2021/7/14,10,10,2
2005,2021/7/14,10,15,2
2005,2021/7/14,10,25,2
2005,2021/7/14,10,40,1
2005,2021/7/14,10,50,1
2005,2021/7/14,10,55,3
2005,2021/7/14,11,0,1
2005,2021/7/14,11,5,1
2005,2021/7/14,11,10,1
2005,2021/7/14,11,20,1
2005,2021/7/14,11,30,1
2005,2021/7/14,11,45,1
2005,2021/7/14,12,5,1
2005,2021/7/14,12,20,2
2005,2021/7/14,12,25,1
2005,2021/7/14,12,30,1
2005,2021/7/14,12,45,1
2005,2021/7/14,12,55,1
2005,2021/7/14,13,0,1
2005,2021/7/14,13,5,2
2005,2021/7/14,13,10,2
2005,2021/7/14,13,30,1
2005,2021/7/14,14,10,2
2005,2021/7/14,14,50,1
2005,2021/7/14,15,5,1
2005,2021/7/14,15,15,1
2005,2021/7/14,15,20,2
2005,2021/7/14,15,25,1
2005,2021/7/14,15,50,1
2005,2021/7/14,15,55,1
2005,2021/7/14,16,0,2
2005,2021/7/14,16,5,1
2005,2021/7/14,16,20,2
2005,2021/7/14,16,35,1
2005,2021/7/14,16,45,1
2005,2021/7/14,17,0,1
2005,2021/7/14,17,5,2
2005,2021/7/14,17,10,1
2005,2021/7/14,17,30,1
2005,2021/7/14,17,50,2
2005,2021/7/14,17,55,2
2005,2021/7/14,18,5,1
2005,2021/7/14,18,20,1
2005,2021/7/14,18,25,1
2005,2021/7/14,18,30,1
2005,2021/7/14,18,35,1
2005,2021/7/14,18,40,2
2005,2021/7/14,19,0,1
2005,2021/7/14,19,5,1
2005,2021/7/14,19,20,2
